28 sept. 2020 à 11:58:04
RngSeed: 1601287081307
BirthTreshold: 20
GrassEnergy: 5.0
GrassGrowthRate: 50
GridSize: 20
NumInitGrass: 100
NumInitRabbits: 30

"tick", "Number of grass tile", "Number of rabbits"
770.0, 18.0, 301.0
770.0, 22.0, 302.0
771.0, 18.0, 300.0
772.0, 19.0, 298.0
773.0, 18.0, 295.0
774.0, 21.0, 302.0
775.0, 19.0, 301.0
775.0, 19.0, 301.0
776.0, 22.0, 307.0
777.0, 23.0, 301.0
778.0, 26.0, 300.0
779.0, 21.0, 299.0
780.0, 21.0, 299.0
780.0, 22.0, 300.0
781.0, 16.0, 302.0
782.0, 22.0, 301.0
783.0, 19.0, 300.0
784.0, 25.0, 301.0
785.0, 25.0, 301.0
785.0, 18.0, 300.0
786.0, 19.0, 301.0
787.0, 25.0, 298.0
788.0, 25.0, 296.0
789.0, 20.0, 292.0
790.0, 20.0, 292.0
790.0, 22.0, 295.0
791.0, 18.0, 299.0
792.0, 16.0, 295.0
793.0, 20.0, 294.0
794.0, 20.0, 300.0
795.0, 20.0, 300.0
795.0, 15.0, 301.0
796.0, 18.0, 296.0
797.0, 16.0, 294.0
798.0, 17.0, 297.0
799.0, 22.0, 295.0
800.0, 19.0, 297.0
800.0, 19.0, 297.0
801.0, 17.0, 298.0
802.0, 22.0, 291.0
803.0, 24.0, 292.0
804.0, 20.0, 294.0
805.0, 19.0, 291.0
805.0, 19.0, 291.0
806.0, 23.0, 299.0
807.0, 19.0, 303.0
808.0, 18.0, 300.0
809.0, 15.0, 300.0
810.0, 16.0, 300.0
810.0, 16.0, 300.0
811.0, 17.0, 299.0
812.0, 14.0, 300.0
813.0, 9.0, 294.0
814.0, 18.0, 295.0
815.0, 18.0, 295.0
815.0, 22.0, 297.0
816.0, 31.0, 299.0
817.0, 19.0, 300.0
818.0, 22.0, 302.0
819.0, 21.0, 305.0
820.0, 21.0, 305.0
820.0, 24.0, 301.0
821.0, 16.0, 299.0
822.0, 20.0, 304.0
823.0, 23.0, 299.0
824.0, 24.0, 299.0
825.0, 26.0, 301.0
825.0, 26.0, 301.0
826.0, 17.0, 300.0
827.0, 21.0, 299.0
828.0, 21.0, 301.0
829.0, 22.0, 300.0
830.0, 22.0, 300.0
830.0, 15.0, 303.0
831.0, 17.0, 301.0
832.0, 16.0, 301.0
833.0, 19.0, 295.0
834.0, 25.0, 295.0
835.0, 22.0, 299.0
835.0, 22.0, 299.0
836.0, 22.0, 300.0
837.0, 15.0, 299.0
838.0, 18.0, 301.0
839.0, 15.0, 295.0
840.0, 15.0, 295.0
840.0, 14.0, 296.0
841.0, 22.0, 288.0
842.0, 25.0, 289.0
843.0, 27.0, 290.0
844.0, 21.0, 290.0
845.0, 21.0, 290.0
845.0, 22.0, 296.0
846.0, 24.0, 298.0
847.0, 27.0, 296.0
848.0, 16.0, 299.0
849.0, 11.0, 296.0
850.0, 11.0, 296.0
850.0, 15.0, 300.0
851.0, 22.0, 303.0
852.0, 19.0, 300.0
853.0, 18.0, 298.0
854.0, 17.0, 296.0
855.0, 21.0, 301.0
855.0, 21.0, 301.0
856.0, 20.0, 299.0
857.0, 21.0, 302.0
858.0, 20.0, 304.0
859.0, 23.0, 304.0
860.0, 23.0, 304.0
860.0, 21.0, 302.0
861.0, 22.0, 296.0
862.0, 17.0, 301.0
863.0, 17.0, 306.0
864.0, 21.0, 302.0
865.0, 21.0, 302.0
865.0, 13.0, 303.0
866.0, 14.0, 302.0
867.0, 24.0, 299.0
868.0, 28.0, 300.0
869.0, 22.0, 295.0
870.0, 17.0, 295.0
870.0, 17.0, 295.0
871.0, 22.0, 295.0
872.0, 17.0, 295.0
873.0, 21.0, 295.0
874.0, 24.0, 297.0
875.0, 18.0, 298.0
875.0, 18.0, 298.0
876.0, 18.0, 298.0
877.0, 17.0, 298.0
878.0, 22.0, 298.0
879.0, 23.0, 295.0
880.0, 23.0, 295.0
880.0, 19.0, 296.0
881.0, 14.0, 293.0
882.0, 20.0, 291.0
883.0, 19.0, 291.0
884.0, 19.0, 290.0
885.0, 19.0, 288.0
885.0, 19.0, 288.0
886.0, 26.0, 289.0
887.0, 27.0, 287.0
888.0, 21.0, 286.0
889.0, 14.0, 292.0
890.0, 14.0, 292.0
890.0, 16.0, 295.0
891.0, 15.0, 298.0
892.0, 15.0, 295.0
893.0, 17.0, 292.0
894.0, 24.0, 293.0
895.0, 22.0, 295.0
895.0, 22.0, 295.0
896.0, 23.0, 304.0
897.0, 19.0, 304.0
898.0, 18.0, 302.0
899.0, 21.0, 304.0
900.0, 21.0, 304.0
900.0, 18.0, 302.0
901.0, 22.0, 304.0
902.0, 19.0, 304.0
903.0, 22.0, 303.0
904.0, 26.0, 305.0
905.0, 21.0, 306.0
905.0, 21.0, 306.0
906.0, 17.0, 309.0
907.0, 23.0, 308.0
908.0, 24.0, 309.0
909.0, 19.0, 307.0
910.0, 21.0, 300.0
910.0, 21.0, 300.0
911.0, 20.0, 297.0
912.0, 30.0, 295.0
913.0, 25.0, 292.0
914.0, 24.0, 286.0
915.0, 25.0, 285.0
915.0, 25.0, 285.0
916.0, 21.0, 291.0
917.0, 21.0, 288.0
918.0, 25.0, 284.0
919.0, 19.0, 285.0
920.0, 21.0, 287.0
920.0, 21.0, 287.0
921.0, 22.0, 286.0
922.0, 27.0, 285.0
923.0, 22.0, 285.0
924.0, 22.0, 289.0
925.0, 21.0, 290.0
925.0, 21.0, 290.0
926.0, 24.0, 291.0
927.0, 23.0, 290.0
928.0, 25.0, 296.0
929.0, 24.0, 296.0
930.0, 18.0, 296.0
930.0, 18.0, 296.0
931.0, 14.0, 292.0
932.0, 14.0, 288.0
933.0, 18.0, 293.0
934.0, 21.0, 291.0
935.0, 25.0, 290.0
935.0, 25.0, 290.0
936.0, 14.0, 291.0
937.0, 18.0, 290.0
938.0, 20.0, 292.0
939.0, 21.0, 295.0
940.0, 21.0, 295.0
940.0, 14.0, 296.0
941.0, 18.0, 298.0
942.0, 21.0, 300.0
943.0, 12.0, 307.0
944.0, 18.0, 310.0
945.0, 18.0, 310.0
945.0, 21.0, 305.0
946.0, 17.0, 307.0
947.0, 16.0, 306.0
948.0, 17.0, 304.0
949.0, 21.0, 308.0
950.0, 21.0, 308.0
950.0, 18.0, 307.0
951.0, 16.0, 306.0
952.0, 17.0, 306.0
953.0, 16.0, 304.0
954.0, 21.0, 300.0
955.0, 20.0, 298.0
955.0, 20.0, 298.0
956.0, 22.0, 298.0
957.0, 19.0, 303.0
958.0, 22.0, 303.0
959.0, 20.0, 302.0
960.0, 20.0, 302.0
960.0, 18.0, 300.0
961.0, 20.0, 304.0
962.0, 14.0, 303.0
963.0, 17.0, 302.0
964.0, 12.0, 306.0
965.0, 12.0, 306.0
965.0, 17.0, 312.0
966.0, 14.0, 307.0
967.0, 14.0, 309.0
968.0, 16.0, 307.0
969.0, 17.0, 309.0
970.0, 17.0, 312.0
970.0, 17.0, 312.0
971.0, 20.0, 312.0
972.0, 17.0, 305.0
973.0, 13.0, 305.0
974.0, 15.0, 308.0
975.0, 16.0, 304.0
975.0, 16.0, 304.0
976.0, 22.0, 301.0
977.0, 24.0, 300.0
978.0, 24.0, 297.0
979.0, 17.0, 302.0
980.0, 17.0, 302.0
980.0, 18.0, 299.0
981.0, 22.0, 295.0
982.0, 23.0, 294.0
983.0, 21.0, 296.0
984.0, 16.0, 295.0
985.0, 16.0, 295.0
985.0, 14.0, 300.0
986.0, 24.0, 302.0
987.0, 25.0, 301.0
988.0, 16.0, 299.0
989.0, 10.0, 298.0
990.0, 15.0, 305.0
990.0, 15.0, 305.0
991.0, 20.0, 300.0
992.0, 20.0, 302.0
993.0, 25.0, 305.0
994.0, 18.0, 303.0
995.0, 18.0, 303.0
995.0, 23.0, 301.0
996.0, 21.0, 296.0
997.0, 22.0, 300.0
998.0, 18.0, 302.0
999.0, 13.0, 312.0
1000.0, 13.0, 312.0
1000.0, 14.0, 308.0
1001.0, 9.0, 306.0
1002.0, 18.0, 308.0
1003.0, 20.0, 305.0
1004.0, 18.0, 301.0
1005.0, 18.0, 301.0
1005.0, 16.0, 295.0
1006.0, 20.0, 298.0
1007.0, 17.0, 301.0
1008.0, 21.0, 299.0
1009.0, 21.0, 302.0
1010.0, 21.0, 302.0
1010.0, 21.0, 294.0
1011.0, 16.0, 299.0
1012.0, 19.0, 298.0
1013.0, 23.0, 291.0
1014.0, 27.0, 289.0
1015.0, 27.0, 289.0
1015.0, 25.0, 289.0
1016.0, 11.0, 294.0
1017.0, 18.0, 298.0
1018.0, 19.0, 298.0
1019.0, 23.0, 302.0
1020.0, 18.0, 302.0
1020.0, 18.0, 302.0
1021.0, 15.0, 305.0
1022.0, 14.0, 300.0
1023.0, 18.0, 299.0
1024.0, 14.0, 299.0
1025.0, 16.0, 305.0
1025.0, 16.0, 305.0
1026.0, 22.0, 305.0
1027.0, 26.0, 304.0
1028.0, 27.0, 301.0
1029.0, 25.0, 304.0
1030.0, 20.0, 302.0
1030.0, 20.0, 302.0
1031.0, 24.0, 302.0
1032.0, 16.0, 300.0
1033.0, 19.0, 296.0
1034.0, 16.0, 303.0
1035.0, 16.0, 303.0
1035.0, 21.0, 305.0
1036.0, 23.0, 299.0
1037.0, 15.0, 298.0
1038.0, 17.0, 297.0
1039.0, 14.0, 303.0
1040.0, 15.0, 304.0
1040.0, 15.0, 304.0
1041.0, 15.0, 307.0
1042.0, 17.0, 307.0
1043.0, 10.0, 306.0
1044.0, 14.0, 305.0
1045.0, 14.0, 308.0
1045.0, 14.0, 308.0
1046.0, 14.0, 308.0
1047.0, 19.0, 306.0
1048.0, 14.0, 307.0
1049.0, 12.0, 309.0
1050.0, 12.0, 309.0
1050.0, 16.0, 309.0
1051.0, 21.0, 305.0
1052.0, 17.0, 302.0
1053.0, 18.0, 305.0
1054.0, 16.0, 306.0
1055.0, 15.0, 307.0
1055.0, 15.0, 307.0
1056.0, 18.0, 299.0
1057.0, 16.0, 297.0
1058.0, 12.0, 297.0
1059.0, 17.0, 299.0
1060.0, 17.0, 299.0
1060.0, 22.0, 297.0
1061.0, 16.0, 288.0
1062.0, 18.0, 290.0
1063.0, 19.0, 297.0
1064.0, 21.0, 297.0
1065.0, 21.0, 297.0
1065.0, 26.0, 293.0
1066.0, 24.0, 292.0
1067.0, 21.0, 292.0
1068.0, 21.0, 298.0
1069.0, 19.0, 302.0
1070.0, 19.0, 302.0
1070.0, 19.0, 301.0
1071.0, 21.0, 298.0
1072.0, 18.0, 298.0
1073.0, 10.0, 301.0
1074.0, 17.0, 304.0
1075.0, 17.0, 304.0
1075.0, 25.0, 301.0
1076.0, 19.0, 301.0
1077.0, 26.0, 303.0
1078.0, 29.0, 302.0
1079.0, 25.0, 304.0
1080.0, 20.0, 305.0
1080.0, 20.0, 305.0
1081.0, 19.0, 299.0
1082.0, 16.0, 299.0
1083.0, 22.0, 303.0
1084.0, 21.0, 305.0
1085.0, 16.0, 306.0
1085.0, 16.0, 306.0
1086.0, 19.0, 298.0
1087.0, 16.0, 296.0
1088.0, 15.0, 293.0
1089.0, 23.0, 292.0
1090.0, 23.0, 292.0
1090.0, 25.0, 290.0
1091.0, 24.0, 294.0
1092.0, 21.0, 292.0
1093.0, 22.0, 294.0
1094.0, 19.0, 287.0
1095.0, 19.0, 287.0
1095.0, 20.0, 290.0
1096.0, 18.0, 294.0
1097.0, 12.0, 297.0
1098.0, 15.0, 296.0
1099.0, 19.0, 298.0
1100.0, 21.0, 304.0
1100.0, 21.0, 304.0
1101.0, 12.0, 304.0
1102.0, 15.0, 302.0
1103.0, 15.0, 308.0
1104.0, 19.0, 302.0
1105.0, 19.0, 302.0
1105.0, 19.0, 302.0
1106.0, 15.0, 302.0
1107.0, 14.0, 300.0
1108.0, 17.0, 303.0
1109.0, 16.0, 308.0
1110.0, 16.0, 302.0
1110.0, 16.0, 302.0
1111.0, 15.0, 303.0
1112.0, 23.0, 300.0
1113.0, 23.0, 292.0
1114.0, 22.0, 299.0
1115.0, 22.0, 299.0
1115.0, 21.0, 300.0
1116.0, 21.0, 298.0
1117.0, 20.0, 304.0
1118.0, 18.0, 299.0
1119.0, 23.0, 298.0
1120.0, 24.0, 303.0
1120.0, 24.0, 303.0
1121.0, 21.0, 304.0
1122.0, 17.0, 303.0
1123.0, 15.0, 309.0
1124.0, 15.0, 311.0
1125.0, 15.0, 311.0
1125.0, 14.0, 309.0
1126.0, 23.0, 312.0
1127.0, 22.0, 307.0
1128.0, 20.0, 309.0
1129.0, 23.0, 309.0
1130.0, 16.0, 306.0
1130.0, 16.0, 306.0
1131.0, 21.0, 310.0
1132.0, 14.0, 309.0
1133.0, 12.0, 314.0
1134.0, 13.0, 315.0
1135.0, 17.0, 309.0
1135.0, 17.0, 309.0
1136.0, 21.0, 307.0
1137.0, 18.0, 301.0
1138.0, 20.0, 298.0
1139.0, 21.0, 299.0
1140.0, 20.0, 300.0
1140.0, 20.0, 300.0
1141.0, 18.0, 300.0
1142.0, 10.0, 299.0
1143.0, 14.0, 300.0
1144.0, 17.0, 300.0
1145.0, 17.0, 300.0
1145.0, 16.0, 293.0
1146.0, 17.0, 295.0
1147.0, 19.0, 295.0
1148.0, 24.0, 292.0
1149.0, 28.0, 292.0
1150.0, 23.0, 287.0
1150.0, 23.0, 287.0
1151.0, 20.0, 285.0
1152.0, 19.0, 285.0
1153.0, 18.0, 286.0
1154.0, 23.0, 292.0
1155.0, 21.0, 291.0
1155.0, 21.0, 291.0
1156.0, 21.0, 301.0
1157.0, 22.0, 303.0
1158.0, 17.0, 305.0
1159.0, 21.0, 309.0
1160.0, 9.0, 307.0
1160.0, 9.0, 307.0
1161.0, 14.0, 313.0
1162.0, 21.0, 315.0
1163.0, 20.0, 318.0
1164.0, 16.0, 320.0
1165.0, 14.0, 324.0
1165.0, 14.0, 324.0
1166.0, 13.0, 327.0
1167.0, 11.0, 321.0
1168.0, 13.0, 317.0
1169.0, 12.0, 314.0
1170.0, 15.0, 314.0
1170.0, 15.0, 314.0
1171.0, 18.0, 321.0
1172.0, 16.0, 315.0
1173.0, 24.0, 306.0
1174.0, 24.0, 306.0
1175.0, 22.0, 302.0
1175.0, 22.0, 302.0
1176.0, 19.0, 306.0
1177.0, 17.0, 306.0
1178.0, 16.0, 304.0
1179.0, 17.0, 300.0
1180.0, 17.0, 300.0
1180.0, 16.0, 297.0
1181.0, 11.0, 302.0
1182.0, 16.0, 307.0
1183.0, 15.0, 305.0
1184.0, 20.0, 302.0
1185.0, 16.0, 302.0
1185.0, 16.0, 302.0
1186.0, 16.0, 308.0
1187.0, 20.0, 306.0
1188.0, 23.0, 302.0
1189.0, 21.0, 298.0
1190.0, 18.0, 296.0
1190.0, 18.0, 296.0
1191.0, 24.0, 294.0
1192.0, 23.0, 292.0
1193.0, 24.0, 293.0
1194.0, 19.0, 286.0
1195.0, 20.0, 282.0
1195.0, 20.0, 282.0
1196.0, 24.0, 282.0
1197.0, 25.0, 279.0
1198.0, 25.0, 280.0
1199.0, 23.0, 277.0
1200.0, 20.0, 283.0
1200.0, 20.0, 283.0
1201.0, 31.0, 287.0
1202.0, 28.0, 292.0
1203.0, 20.0, 292.0
1204.0, 26.0, 287.0
1205.0, 26.0, 287.0
1205.0, 20.0, 288.0
1206.0, 20.0, 289.0
1207.0, 19.0, 292.0
1208.0, 18.0, 292.0
1209.0, 19.0, 292.0
1210.0, 17.0, 293.0
1210.0, 17.0, 293.0
1211.0, 17.0, 294.0
1212.0, 16.0, 293.0
1213.0, 21.0, 300.0
1214.0, 21.0, 302.0
1215.0, 12.0, 301.0
1215.0, 12.0, 301.0
1216.0, 13.0, 307.0
1217.0, 17.0, 302.0
1218.0, 16.0, 301.0
1219.0, 21.0, 304.0
1220.0, 27.0, 298.0
1220.0, 27.0, 298.0
1221.0, 27.0, 295.0
1222.0, 21.0, 289.0
1223.0, 19.0, 291.0
1224.0, 26.0, 293.0
1225.0, 20.0, 292.0
1225.0, 20.0, 292.0
1226.0, 14.0, 296.0
1227.0, 12.0, 298.0
1228.0, 17.0, 296.0
1229.0, 24.0, 295.0
1230.0, 23.0, 295.0
1230.0, 23.0, 295.0
1231.0, 18.0, 296.0
1232.0, 22.0, 300.0
1233.0, 21.0, 301.0
1234.0, 16.0, 300.0
1235.0, 18.0, 302.0
1235.0, 18.0, 302.0
1236.0, 19.0, 303.0
1237.0, 19.0, 304.0
1238.0, 17.0, 300.0
1239.0, 19.0, 300.0
1240.0, 19.0, 300.0
1240.0, 24.0, 295.0
1241.0, 17.0, 299.0
1242.0, 18.0, 304.0
1243.0, 18.0, 305.0
1244.0, 14.0, 304.0
1245.0, 14.0, 304.0
1245.0, 17.0, 304.0
1246.0, 17.0, 308.0
1247.0, 15.0, 309.0
1248.0, 16.0, 308.0
1249.0, 18.0, 303.0
1250.0, 18.0, 303.0
1250.0, 17.0, 301.0
1251.0, 21.0, 302.0
1252.0, 20.0, 295.0
1253.0, 23.0, 293.0
1254.0, 19.0, 296.0
1255.0, 14.0, 302.0
1255.0, 14.0, 302.0
1256.0, 17.0, 300.0
1257.0, 17.0, 299.0
1258.0, 18.0, 302.0
1259.0, 19.0, 302.0
1260.0, 19.0, 302.0
1260.0, 20.0, 303.0
1261.0, 23.0, 308.0
1262.0, 26.0, 310.0
1263.0, 21.0, 309.0
1264.0, 20.0, 308.0
1265.0, 20.0, 308.0
1265.0, 16.0, 309.0
1266.0, 15.0, 310.0
1267.0, 12.0, 307.0
1268.0, 21.0, 311.0
1269.0, 18.0, 307.0
1270.0, 18.0, 307.0
1270.0, 13.0, 308.0
1271.0, 12.0, 307.0
1272.0, 15.0, 307.0
1273.0, 17.0, 306.0
1274.0, 19.0, 309.0
1275.0, 19.0, 309.0
1275.0, 20.0, 300.0
1276.0, 20.0, 298.0
1277.0, 15.0, 298.0
1278.0, 14.0, 298.0
1279.0, 16.0, 293.0
1280.0, 28.0, 300.0
1280.0, 28.0, 300.0
1281.0, 27.0, 302.0
1282.0, 16.0, 296.0
1283.0, 20.0, 295.0
1284.0, 18.0, 295.0
1285.0, 15.0, 294.0
1285.0, 15.0, 294.0
1286.0, 16.0, 291.0
1287.0, 22.0, 292.0
1288.0, 27.0, 295.0
1289.0, 26.0, 297.0
1290.0, 26.0, 297.0
1290.0, 20.0, 297.0
1291.0, 22.0, 298.0
1292.0, 23.0, 298.0
1293.0, 25.0, 301.0
1294.0, 24.0, 299.0
1295.0, 22.0, 301.0
1295.0, 22.0, 301.0
1296.0, 25.0, 299.0
1297.0, 20.0, 298.0
1298.0, 19.0, 298.0
1299.0, 18.0, 299.0
1300.0, 16.0, 300.0
1300.0, 16.0, 300.0
1301.0, 21.0, 302.0
1302.0, 20.0, 304.0
1303.0, 16.0, 307.0
1304.0, 15.0, 306.0
1305.0, 15.0, 306.0
1305.0, 18.0, 309.0
1306.0, 21.0, 307.0
1307.0, 22.0, 305.0
1308.0, 23.0, 300.0
1309.0, 19.0, 300.0
1310.0, 16.0, 305.0
1310.0, 16.0, 305.0
1311.0, 21.0, 308.0
1312.0, 18.0, 302.0
1313.0, 14.0, 299.0
1314.0, 26.0, 301.0
1315.0, 26.0, 301.0
1315.0, 22.0, 300.0
1316.0, 17.0, 308.0
1317.0, 16.0, 310.0
1318.0, 17.0, 307.0
1319.0, 16.0, 307.0
1320.0, 13.0, 299.0
1320.0, 13.0, 299.0
1321.0, 15.0, 300.0
1322.0, 19.0, 301.0
1323.0, 19.0, 302.0
1324.0, 15.0, 302.0
1325.0, 23.0, 299.0
1325.0, 23.0, 299.0
1326.0, 27.0, 295.0
1327.0, 29.0, 295.0
1328.0, 21.0, 292.0
1329.0, 20.0, 295.0
1330.0, 20.0, 295.0
1330.0, 21.0, 294.0
1331.0, 26.0, 303.0
1332.0, 20.0, 297.0
1333.0, 15.0, 294.0
1334.0, 20.0, 288.0
1335.0, 20.0, 288.0
1335.0, 21.0, 287.0
1336.0, 26.0, 288.0
1337.0, 28.0, 287.0
1338.0, 19.0, 286.0
1339.0, 19.0, 288.0
1340.0, 17.0, 290.0
1340.0, 17.0, 290.0
1341.0, 19.0, 289.0
1342.0, 24.0, 288.0
1343.0, 22.0, 292.0
1344.0, 19.0, 295.0
1345.0, 18.0, 304.0
1345.0, 18.0, 304.0
1346.0, 20.0, 303.0
1347.0, 14.0, 302.0
1348.0, 22.0, 303.0
1349.0, 14.0, 300.0
1350.0, 14.0, 300.0
1350.0, 13.0, 297.0
1351.0, 19.0, 293.0
1352.0, 17.0, 293.0
1353.0, 22.0, 291.0
1354.0, 26.0, 287.0
1355.0, 26.0, 287.0
1355.0, 29.0, 286.0
1356.0, 27.0, 289.0
1357.0, 27.0, 290.0
1358.0, 21.0, 294.0
1359.0, 28.0, 291.0
1360.0, 25.0, 291.0
1360.0, 25.0, 291.0
1361.0, 23.0, 302.0
1362.0, 23.0, 296.0
1363.0, 23.0, 297.0
1364.0, 20.0, 298.0
1365.0, 20.0, 298.0
1365.0, 22.0, 299.0
1366.0, 17.0, 303.0
1367.0, 18.0, 301.0
1368.0, 18.0, 303.0
1369.0, 23.0, 306.0
1370.0, 22.0, 307.0
1370.0, 22.0, 307.0
1371.0, 16.0, 307.0
1372.0, 18.0, 308.0
1373.0, 14.0, 312.0
1374.0, 16.0, 309.0
1375.0, 16.0, 309.0
1375.0, 14.0, 312.0
1376.0, 25.0, 318.0
1377.0, 22.0, 319.0
1378.0, 22.0, 319.0
1379.0, 14.0, 311.0
1380.0, 16.0, 312.0
1380.0, 16.0, 312.0
1381.0, 14.0, 307.0
1382.0, 17.0, 305.0
1383.0, 13.0, 306.0
1384.0, 14.0, 305.0
1385.0, 14.0, 305.0
1385.0, 18.0, 302.0
1386.0, 11.0, 300.0
1387.0, 17.0, 296.0
1388.0, 18.0, 293.0
1389.0, 22.0, 297.0
1390.0, 26.0, 299.0
1390.0, 26.0, 299.0
1391.0, 21.0, 301.0
1392.0, 21.0, 297.0
1393.0, 25.0, 298.0
1394.0, 19.0, 298.0
1395.0, 20.0, 300.0
1395.0, 20.0, 300.0
1396.0, 21.0, 296.0
1397.0, 17.0, 292.0
1398.0, 21.0, 295.0
1399.0, 21.0, 294.0
1400.0, 27.0, 292.0
1400.0, 27.0, 292.0
1401.0, 26.0, 296.0
1402.0, 21.0, 296.0
1403.0, 16.0, 301.0
1404.0, 21.0, 307.0
1405.0, 21.0, 307.0
1405.0, 21.0, 302.0
1406.0, 23.0, 300.0
1407.0, 27.0, 300.0
1408.0, 22.0, 302.0
1409.0, 16.0, 305.0
1410.0, 18.0, 311.0
1410.0, 18.0, 311.0
1411.0, 21.0, 308.0
1412.0, 17.0, 313.0
1413.0, 21.0, 311.0
1414.0, 18.0, 311.0
1415.0, 18.0, 311.0
1415.0, 15.0, 307.0
1416.0, 21.0, 306.0
1417.0, 23.0, 303.0
1418.0, 17.0, 303.0
1419.0, 20.0, 306.0
1420.0, 20.0, 306.0
1420.0, 20.0, 306.0
1421.0, 15.0, 307.0
1422.0, 13.0, 305.0
1423.0, 22.0, 303.0
1424.0, 20.0, 298.0
1425.0, 21.0, 299.0
1425.0, 21.0, 299.0
1426.0, 21.0, 296.0
1427.0, 18.0, 297.0
1428.0, 15.0, 291.0
1429.0, 21.0, 289.0
1430.0, 12.0, 288.0
1430.0, 12.0, 288.0
1431.0, 14.0, 293.0
1432.0, 18.0, 297.0
1433.0, 20.0, 296.0
1434.0, 20.0, 298.0
1435.0, 20.0, 298.0
1435.0, 21.0, 299.0
1436.0, 23.0, 303.0
1437.0, 21.0, 301.0
1438.0, 22.0, 303.0
1439.0, 20.0, 304.0
1440.0, 20.0, 304.0
1440.0, 17.0, 301.0
1441.0, 20.0, 303.0
1442.0, 16.0, 296.0
1443.0, 14.0, 292.0
1444.0, 19.0, 294.0
1445.0, 24.0, 294.0
1445.0, 24.0, 294.0
1446.0, 14.0, 298.0
1447.0, 12.0, 299.0
1448.0, 16.0, 300.0
1449.0, 13.0, 301.0
1450.0, 19.0, 298.0
1450.0, 19.0, 298.0
1451.0, 18.0, 300.0
1452.0, 17.0, 301.0
1453.0, 13.0, 304.0
1454.0, 17.0, 304.0
1455.0, 14.0, 306.0
1455.0, 14.0, 306.0
1456.0, 13.0, 306.0
1457.0, 15.0, 308.0
1458.0, 17.0, 309.0
1459.0, 19.0, 307.0
1460.0, 15.0, 303.0
1460.0, 15.0, 303.0
1461.0, 16.0, 300.0
1462.0, 16.0, 304.0
1463.0, 13.0, 300.0
1464.0, 18.0, 301.0
1465.0, 20.0, 300.0
1465.0, 20.0, 300.0
1466.0, 17.0, 300.0
1467.0, 22.0, 297.0
1468.0, 24.0, 294.0
1469.0, 19.0, 300.0
1470.0, 20.0, 305.0
1470.0, 20.0, 305.0
1471.0, 17.0, 302.0
1472.0, 11.0, 304.0
1473.0, 11.0, 304.0
1474.0, 15.0, 302.0
1475.0, 15.0, 302.0
1475.0, 15.0, 306.0
1476.0, 14.0, 303.0
1477.0, 19.0, 299.0
1478.0, 20.0, 300.0
1479.0, 13.0, 302.0
1480.0, 15.0, 302.0
1480.0, 15.0, 302.0
1481.0, 21.0, 303.0
1482.0, 17.0, 307.0
1483.0, 14.0, 309.0
1484.0, 16.0, 307.0
1485.0, 16.0, 307.0
1485.0, 16.0, 313.0
1486.0, 17.0, 313.0
1487.0, 12.0, 311.0
1488.0, 17.0, 305.0
1489.0, 14.0, 310.0
1490.0, 14.0, 310.0
1490.0, 14.0, 308.0
1491.0, 19.0, 310.0
1492.0, 18.0, 307.0
1493.0, 19.0, 305.0
1494.0, 21.0, 306.0
1495.0, 17.0, 304.0
1495.0, 17.0, 304.0
1496.0, 18.0, 302.0
1497.0, 17.0, 306.0
1498.0, 21.0, 303.0
1499.0, 18.0, 299.0
1500.0, 18.0, 299.0
1500.0, 14.0, 304.0
1501.0, 13.0, 302.0
1502.0, 19.0, 300.0
1503.0, 19.0, 302.0
1504.0, 23.0, 303.0
1505.0, 16.0, 304.0
1505.0, 16.0, 304.0
1506.0, 14.0, 302.0
1507.0, 15.0, 301.0
1508.0, 20.0, 299.0
1509.0, 21.0, 293.0
1510.0, 18.0, 297.0
1510.0, 18.0, 297.0
1511.0, 11.0, 303.0
1512.0, 12.0, 305.0
1513.0, 12.0, 306.0
1514.0, 15.0, 301.0
1515.0, 15.0, 301.0
1515.0, 13.0, 303.0
1516.0, 16.0, 305.0
1517.0, 18.0, 301.0
1518.0, 20.0, 303.0
1519.0, 19.0, 302.0
1520.0, 19.0, 302.0
1520.0, 18.0, 298.0
1521.0, 18.0, 299.0
1522.0, 25.0, 302.0
1523.0, 23.0, 298.0
1524.0, 26.0, 292.0
1525.0, 26.0, 292.0
1525.0, 26.0, 297.0
1526.0, 26.0, 298.0
1527.0, 20.0, 297.0
1528.0, 21.0, 297.0
1529.0, 22.0, 295.0
1530.0, 21.0, 286.0
1530.0, 21.0, 286.0
1531.0, 23.0, 293.0
1532.0, 26.0, 295.0
1533.0, 27.0, 296.0
1534.0, 22.0, 300.0
1535.0, 15.0, 300.0
1535.0, 15.0, 300.0
1536.0, 16.0, 300.0
1537.0, 20.0, 304.0
1538.0, 22.0, 303.0
1539.0, 23.0, 308.0
1540.0, 17.0, 310.0
1540.0, 17.0, 310.0
1541.0, 10.0, 318.0
1542.0, 15.0, 315.0
1543.0, 16.0, 315.0
1544.0, 17.0, 310.0
1545.0, 17.0, 310.0
1545.0, 21.0, 307.0
1546.0, 27.0, 304.0
1547.0, 21.0, 304.0
1548.0, 18.0, 302.0
1549.0, 19.0, 302.0
1550.0, 16.0, 304.0
1550.0, 16.0, 304.0
1551.0, 19.0, 300.0
1552.0, 18.0, 300.0
1553.0, 19.0, 300.0
1554.0, 24.0, 302.0
1555.0, 24.0, 302.0
