"tick", "Number of grass tile", "Number of rabbits"
116.0, 8.0, 332.0
117.0, 13.0, 334.0
118.0, 13.0, 334.0
119.0, 7.0, 347.0
120.0, 7.0, 347.0
121.0, 7.0, 343.0
122.0, 13.0, 337.0
123.0, 7.0, 338.0
124.0, 7.0, 338.0
125.0, 7.0, 338.0
126.0, 7.0, 338.0
127.0, 7.0, 335.0
128.0, 10.0, 328.0
129.0, 10.0, 328.0
130.0, 9.0, 324.0
131.0, 7.0, 324.0
132.0, 15.0, 327.0
133.0, 15.0, 329.0
134.0, 15.0, 329.0
135.0, 10.0, 334.0
136.0, 10.0, 334.0
137.0, 12.0, 332.0
138.0, 8.0, 331.0
139.0, 8.0, 331.0
140.0, 11.0, 335.0
141.0, 8.0, 332.0
142.0, 8.0, 332.0
143.0, 6.0, 329.0
144.0, 5.0, 327.0
145.0, 5.0, 327.0
146.0, 10.0, 325.0
147.0, 10.0, 325.0
148.0, 10.0, 324.0
149.0, 14.0, 329.0
150.0, 10.0, 322.0
151.0, 10.0, 322.0
152.0, 13.0, 321.0
153.0, 12.0, 325.0
154.0, 9.0, 327.0
155.0, 9.0, 327.0
156.0, 11.0, 328.0
157.0, 9.0, 331.0
158.0, 14.0, 334.0
159.0, 13.0, 329.0
160.0, 14.0, 327.0
161.0, 14.0, 327.0
162.0, 11.0, 337.0
163.0, 13.0, 334.0
164.0, 13.0, 333.0
165.0, 13.0, 333.0
166.0, 13.0, 330.0
167.0, 8.0, 346.0
168.0, 4.0, 343.0
169.0, 7.0, 343.0
170.0, 13.0, 335.0
171.0, 13.0, 335.0
172.0, 10.0, 326.0
173.0, 12.0, 325.0
174.0, 5.0, 322.0
175.0, 5.0, 322.0
176.0, 9.0, 328.0
177.0, 11.0, 336.0
178.0, 15.0, 334.0
179.0, 15.0, 334.0
180.0, 12.0, 326.0
181.0, 17.0, 336.0
182.0, 17.0, 336.0
183.0, 15.0, 334.0
184.0, 15.0, 334.0
185.0, 10.0, 331.0
186.0, 10.0, 331.0
187.0, 10.0, 330.0
188.0, 10.0, 323.0
189.0, 12.0, 323.0
190.0, 8.0, 323.0
191.0, 8.0, 323.0
192.0, 7.0, 325.0
193.0, 13.0, 325.0
194.0, 14.0, 319.0
195.0, 14.0, 319.0
196.0, 13.0, 318.0
197.0, 13.0, 321.0
198.0, 6.0, 322.0
199.0, 15.0, 326.0
200.0, 17.0, 326.0
201.0, 10.0, 336.0
202.0, 9.0, 334.0
203.0, 4.0, 336.0
204.0, 4.0, 336.0
205.0, 6.0, 339.0
206.0, 6.0, 339.0
207.0, 10.0, 345.0
208.0, 11.0, 336.0
209.0, 11.0, 336.0
210.0, 10.0, 333.0
211.0, 8.0, 326.0
212.0, 7.0, 327.0
213.0, 9.0, 324.0
214.0, 8.0, 326.0
215.0, 6.0, 322.0
216.0, 6.0, 322.0
217.0, 14.0, 319.0
218.0, 13.0, 321.0
219.0, 14.0, 329.0
220.0, 14.0, 329.0
221.0, 10.0, 331.0
222.0, 8.0, 336.0
223.0, 6.0, 340.0
224.0, 6.0, 340.0
225.0, 10.0, 342.0
226.0, 9.0, 345.0
227.0, 9.0, 345.0
228.0, 11.0, 339.0
229.0, 10.0, 336.0
230.0, 10.0, 336.0
231.0, 6.0, 335.0
232.0, 6.0, 335.0
233.0, 3.0, 332.0
234.0, 3.0, 332.0
235.0, 11.0, 338.0
236.0, 10.0, 340.0
237.0, 10.0, 340.0
238.0, 12.0, 347.0
239.0, 12.0, 347.0
240.0, 7.0, 340.0
241.0, 8.0, 336.0
242.0, 8.0, 336.0
243.0, 14.0, 336.0
244.0, 14.0, 336.0
245.0, 10.0, 332.0
246.0, 10.0, 332.0
247.0, 13.0, 331.0
248.0, 9.0, 333.0
249.0, 8.0, 342.0
250.0, 5.0, 338.0
251.0, 5.0, 338.0
252.0, 8.0, 339.0
253.0, 6.0, 339.0
254.0, 9.0, 338.0
255.0, 10.0, 335.0
256.0, 6.0, 336.0
257.0, 6.0, 336.0
258.0, 8.0, 332.0
259.0, 10.0, 337.0
260.0, 10.0, 337.0
261.0, 9.0, 336.0
262.0, 7.0, 335.0
263.0, 9.0, 330.0
264.0, 9.0, 330.0
265.0, 13.0, 324.0
266.0, 13.0, 329.0
267.0, 13.0, 331.0
268.0, 13.0, 331.0
269.0, 12.0, 335.0
270.0, 11.0, 338.0
271.0, 8.0, 343.0
272.0, 8.0, 343.0
273.0, 7.0, 343.0
274.0, 5.0, 341.0
275.0, 9.0, 337.0
276.0, 9.0, 337.0
277.0, 10.0, 335.0
278.0, 11.0, 334.0
279.0, 11.0, 334.0
280.0, 12.0, 331.0
281.0, 12.0, 324.0
282.0, 12.0, 324.0
283.0, 16.0, 325.0
284.0, 13.0, 328.0
285.0, 7.0, 340.0
286.0, 7.0, 340.0
287.0, 14.0, 338.0
288.0, 9.0, 342.0
289.0, 12.0, 332.0
290.0, 12.0, 332.0
291.0, 9.0, 327.0
292.0, 9.0, 327.0
293.0, 10.0, 329.0
294.0, 10.0, 329.0
295.0, 13.0, 330.0
296.0, 11.0, 332.0
297.0, 11.0, 334.0
298.0, 10.0, 329.0
299.0, 10.0, 329.0
300.0, 10.0, 330.0
301.0, 10.0, 329.0
302.0, 10.0, 329.0
303.0, 15.0, 324.0
304.0, 7.0, 322.0
305.0, 9.0, 327.0
306.0, 9.0, 321.0
307.0, 9.0, 321.0
308.0, 18.0, 332.0
309.0, 12.0, 328.0
310.0, 12.0, 328.0
311.0, 7.0, 330.0
312.0, 10.0, 334.0
313.0, 5.0, 338.0
314.0, 5.0, 338.0
315.0, 6.0, 337.0
316.0, 12.0, 330.0
317.0, 12.0, 325.0
318.0, 12.0, 325.0
319.0, 11.0, 331.0
320.0, 12.0, 331.0
321.0, 12.0, 326.0
322.0, 9.0, 320.0
323.0, 9.0, 320.0
324.0, 11.0, 318.0
325.0, 6.0, 318.0
326.0, 6.0, 318.0
327.0, 13.0, 325.0
328.0, 14.0, 319.0
329.0, 14.0, 319.0
330.0, 9.0, 332.0
331.0, 9.0, 332.0
332.0, 10.0, 337.0
333.0, 10.0, 337.0
334.0, 7.0, 336.0
335.0, 6.0, 330.0
336.0, 9.0, 330.0
337.0, 9.0, 330.0
338.0, 10.0, 327.0
339.0, 10.0, 327.0
340.0, 11.0, 322.0
341.0, 11.0, 322.0
342.0, 17.0, 320.0
343.0, 16.0, 323.0
344.0, 16.0, 333.0
345.0, 15.0, 326.0
346.0, 14.0, 331.0
347.0, 14.0, 330.0
348.0, 14.0, 336.0
349.0, 16.0, 335.0
350.0, 16.0, 335.0
351.0, 16.0, 334.0
352.0, 9.0, 336.0
353.0, 8.0, 338.0
354.0, 8.0, 338.0
355.0, 5.0, 335.0
356.0, 7.0, 334.0
357.0, 7.0, 334.0
358.0, 11.0, 332.0
359.0, 12.0, 333.0
360.0, 12.0, 334.0
361.0, 15.0, 331.0
362.0, 15.0, 331.0
363.0, 14.0, 333.0
364.0, 14.0, 333.0
365.0, 9.0, 341.0
366.0, 6.0, 342.0
367.0, 6.0, 346.0
368.0, 6.0, 346.0
369.0, 10.0, 344.0
370.0, 9.0, 344.0
371.0, 9.0, 344.0
372.0, 7.0, 337.0
373.0, 11.0, 343.0
374.0, 10.0, 335.0
375.0, 10.0, 335.0
376.0, 13.0, 327.0
377.0, 13.0, 325.0
378.0, 9.0, 334.0
379.0, 10.0, 331.0
380.0, 10.0, 331.0
381.0, 9.0, 331.0
382.0, 9.0, 331.0
383.0, 6.0, 334.0
384.0, 8.0, 329.0
385.0, 8.0, 340.0
386.0, 8.0, 337.0
387.0, 12.0, 333.0
388.0, 12.0, 333.0
389.0, 13.0, 329.0
390.0, 10.0, 322.0
391.0, 8.0, 321.0
392.0, 8.0, 321.0
393.0, 9.0, 328.0
394.0, 9.0, 328.0
395.0, 10.0, 326.0
396.0, 15.0, 327.0
397.0, 12.0, 328.0
398.0, 15.0, 327.0
399.0, 15.0, 327.0
400.0, 13.0, 324.0
401.0, 11.0, 327.0
402.0, 12.0, 331.0
403.0, 11.0, 333.0
404.0, 16.0, 331.0
405.0, 10.0, 323.0
406.0, 10.0, 323.0
407.0, 8.0, 324.0
408.0, 6.0, 329.0
409.0, 6.0, 329.0
410.0, 9.0, 331.0
411.0, 11.0, 332.0
412.0, 11.0, 332.0
413.0, 11.0, 337.0
414.0, 13.0, 335.0
415.0, 7.0, 332.0
416.0, 10.0, 339.0
417.0, 10.0, 339.0
418.0, 11.0, 337.0
419.0, 10.0, 335.0
420.0, 9.0, 334.0
421.0, 4.0, 345.0
422.0, 7.0, 343.0
423.0, 7.0, 343.0
424.0, 9.0, 341.0
425.0, 8.0, 337.0
426.0, 12.0, 335.0
427.0, 7.0, 341.0
428.0, 5.0, 343.0
429.0, 9.0, 342.0
430.0, 9.0, 342.0
431.0, 11.0, 334.0
432.0, 11.0, 334.0
433.0, 7.0, 340.0
434.0, 7.0, 340.0
435.0, 11.0, 338.0
436.0, 11.0, 329.0
437.0, 11.0, 329.0
438.0, 12.0, 336.0
439.0, 12.0, 336.0
440.0, 8.0, 333.0
441.0, 7.0, 338.0
442.0, 7.0, 338.0
443.0, 7.0, 328.0
444.0, 7.0, 328.0
445.0, 12.0, 328.0
446.0, 11.0, 328.0
447.0, 10.0, 326.0
448.0, 9.0, 335.0
449.0, 9.0, 335.0
450.0, 14.0, 334.0
451.0, 13.0, 332.0
452.0, 12.0, 337.0
453.0, 15.0, 334.0
454.0, 15.0, 334.0
455.0, 11.0, 344.0
456.0, 11.0, 344.0
457.0, 8.0, 342.0
458.0, 8.0, 344.0
459.0, 2.0, 339.0
460.0, 4.0, 338.0
461.0, 4.0, 338.0
462.0, 7.0, 336.0
463.0, 8.0, 335.0
464.0, 8.0, 335.0
465.0, 11.0, 330.0
466.0, 13.0, 330.0
467.0, 13.0, 330.0
468.0, 14.0, 329.0
469.0, 16.0, 327.0
470.0, 14.0, 339.0
471.0, 14.0, 339.0
472.0, 18.0, 343.0
473.0, 10.0, 339.0
474.0, 12.0, 341.0
475.0, 13.0, 336.0
476.0, 13.0, 336.0
477.0, 15.0, 327.0
478.0, 10.0, 325.0
479.0, 9.0, 333.0
480.0, 9.0, 333.0
481.0, 14.0, 334.0
482.0, 11.0, 322.0
483.0, 11.0, 322.0
484.0, 10.0, 318.0
485.0, 11.0, 328.0
486.0, 12.0, 319.0
487.0, 12.0, 319.0
488.0, 14.0, 322.0
489.0, 16.0, 318.0
490.0, 16.0, 318.0
491.0, 13.0, 317.0
492.0, 18.0, 311.0
493.0, 19.0, 319.0
494.0, 19.0, 319.0
495.0, 11.0, 320.0
496.0, 14.0, 328.0
497.0, 14.0, 328.0
498.0, 11.0, 325.0
499.0, 11.0, 326.0
500.0, 10.0, 330.0
501.0, 11.0, 340.0
502.0, 11.0, 340.0
503.0, 10.0, 346.0
504.0, 11.0, 346.0
505.0, 12.0, 340.0
506.0, 12.0, 340.0
507.0, 9.0, 331.0
508.0, 10.0, 329.0
509.0, 15.0, 322.0
510.0, 13.0, 322.0
511.0, 11.0, 325.0
512.0, 11.0, 328.0
513.0, 11.0, 328.0
514.0, 10.0, 335.0
515.0, 6.0, 335.0
516.0, 6.0, 335.0
517.0, 8.0, 337.0
518.0, 8.0, 337.0
519.0, 7.0, 332.0
520.0, 13.0, 337.0
521.0, 13.0, 337.0
522.0, 13.0, 333.0
523.0, 13.0, 331.0
524.0, 11.0, 340.0
525.0, 9.0, 335.0
526.0, 10.0, 334.0
527.0, 11.0, 333.0
528.0, 11.0, 332.0
529.0, 9.0, 331.0
530.0, 10.0, 328.0
531.0, 10.0, 328.0
532.0, 10.0, 327.0
533.0, 12.0, 330.0
534.0, 11.0, 326.0
535.0, 10.0, 322.0
536.0, 10.0, 322.0
537.0, 11.0, 332.0
538.0, 10.0, 330.0
539.0, 10.0, 330.0
540.0, 9.0, 331.0
541.0, 8.0, 335.0
542.0, 11.0, 327.0
543.0, 11.0, 326.0
544.0, 8.0, 333.0
545.0, 8.0, 333.0
546.0, 9.0, 330.0
547.0, 8.0, 331.0
548.0, 13.0, 326.0
549.0, 7.0, 328.0
550.0, 13.0, 327.0
551.0, 9.0, 329.0
552.0, 9.0, 329.0
553.0, 13.0, 333.0
554.0, 7.0, 336.0
555.0, 4.0, 336.0
556.0, 4.0, 336.0
557.0, 9.0, 333.0
558.0, 9.0, 338.0
559.0, 9.0, 338.0
560.0, 7.0, 325.0
561.0, 7.0, 325.0
562.0, 15.0, 324.0
563.0, 15.0, 324.0
564.0, 15.0, 323.0
565.0, 14.0, 326.0
566.0, 13.0, 333.0
567.0, 11.0, 335.0
568.0, 19.0, 339.0
569.0, 19.0, 339.0
570.0, 8.0, 339.0
571.0, 10.0, 339.0
572.0, 10.0, 339.0
573.0, 9.0, 329.0
574.0, 9.0, 329.0
575.0, 9.0, 335.0
576.0, 8.0, 330.0
577.0, 8.0, 330.0
578.0, 10.0, 333.0
579.0, 11.0, 331.0
580.0, 15.0, 335.0
581.0, 13.0, 330.0
582.0, 8.0, 333.0
583.0, 8.0, 333.0
584.0, 14.0, 322.0
585.0, 20.0, 319.0
586.0, 16.0, 325.0
587.0, 8.0, 323.0
588.0, 9.0, 325.0
589.0, 9.0, 325.0
590.0, 15.0, 327.0
591.0, 13.0, 325.0
592.0, 10.0, 332.0
593.0, 10.0, 332.0
594.0, 8.0, 335.0
595.0, 9.0, 336.0
596.0, 10.0, 338.0
597.0, 8.0, 335.0
598.0, 7.0, 340.0
599.0, 9.0, 333.0
600.0, 9.0, 333.0
601.0, 12.0, 339.0
602.0, 12.0, 339.0
603.0, 8.0, 342.0
604.0, 8.0, 342.0
605.0, 6.0, 342.0
606.0, 6.0, 342.0
607.0, 8.0, 343.0
608.0, 8.0, 343.0
609.0, 9.0, 343.0
610.0, 9.0, 343.0
611.0, 5.0, 340.0
612.0, 10.0, 337.0
613.0, 15.0, 335.0
614.0, 11.0, 335.0
615.0, 8.0, 343.0
616.0, 7.0, 342.0
617.0, 7.0, 342.0
618.0, 9.0, 346.0
619.0, 10.0, 339.0
620.0, 10.0, 339.0
621.0, 6.0, 340.0
622.0, 6.0, 338.0
623.0, 6.0, 338.0
624.0, 10.0, 330.0
625.0, 10.0, 330.0
626.0, 11.0, 334.0
627.0, 14.0, 328.0
628.0, 8.0, 330.0
629.0, 10.0, 333.0
630.0, 9.0, 335.0
631.0, 11.0, 327.0
632.0, 10.0, 327.0
633.0, 11.0, 325.0
634.0, 11.0, 325.0
635.0, 8.0, 327.0
636.0, 8.0, 327.0
637.0, 10.0, 333.0
638.0, 18.0, 328.0
639.0, 18.0, 328.0
640.0, 10.0, 322.0
641.0, 10.0, 324.0
642.0, 10.0, 324.0
643.0, 9.0, 324.0
644.0, 13.0, 326.0
645.0, 13.0, 326.0
646.0, 9.0, 334.0
647.0, 8.0, 342.0
648.0, 5.0, 339.0
649.0, 9.0, 331.0
650.0, 9.0, 331.0
651.0, 8.0, 327.0
652.0, 9.0, 331.0
653.0, 12.0, 336.0
654.0, 12.0, 336.0
655.0, 9.0, 338.0
656.0, 7.0, 330.0
657.0, 7.0, 330.0
658.0, 12.0, 321.0
659.0, 14.0, 333.0
660.0, 7.0, 335.0
661.0, 7.0, 335.0
662.0, 8.0, 333.0
663.0, 10.0, 332.0
664.0, 10.0, 332.0
665.0, 12.0, 333.0
666.0, 12.0, 333.0
667.0, 14.0, 335.0
668.0, 6.0, 349.0
669.0, 11.0, 342.0
670.0, 11.0, 342.0
671.0, 12.0, 341.0
672.0, 12.0, 341.0
673.0, 11.0, 338.0
674.0, 7.0, 340.0
675.0, 7.0, 340.0
676.0, 10.0, 341.0
677.0, 5.0, 336.0
678.0, 5.0, 336.0
679.0, 11.0, 333.0
680.0, 12.0, 337.0
681.0, 12.0, 337.0
682.0, 13.0, 320.0
683.0, 13.0, 333.0
684.0, 12.0, 342.0
685.0, 12.0, 329.0
686.0, 12.0, 329.0
687.0, 11.0, 329.0
688.0, 11.0, 329.0
689.0, 13.0, 330.0
690.0, 11.0, 331.0
691.0, 13.0, 337.0
692.0, 13.0, 337.0
693.0, 8.0, 330.0
694.0, 11.0, 330.0
695.0, 13.0, 328.0
696.0, 9.0, 325.0
697.0, 12.0, 332.0
698.0, 15.0, 332.0
699.0, 13.0, 333.0
700.0, 13.0, 333.0
701.0, 5.0, 334.0
702.0, 5.0, 334.0
703.0, 12.0, 329.0
704.0, 12.0, 329.0
705.0, 10.0, 329.0
706.0, 12.0, 330.0
707.0, 14.0, 327.0
708.0, 14.0, 327.0
709.0, 6.0, 326.0
710.0, 6.0, 326.0
711.0, 14.0, 328.0
712.0, 14.0, 331.0
713.0, 12.0, 325.0
714.0, 12.0, 325.0
715.0, 14.0, 320.0
716.0, 17.0, 314.0
717.0, 17.0, 314.0
718.0, 10.0, 319.0
719.0, 11.0, 325.0
720.0, 11.0, 325.0
721.0, 13.0, 330.0
722.0, 11.0, 324.0
723.0, 13.0, 323.0
724.0, 13.0, 323.0
725.0, 9.0, 322.0
726.0, 15.0, 323.0
727.0, 15.0, 326.0
728.0, 15.0, 326.0
729.0, 15.0, 337.0
730.0, 11.0, 339.0
731.0, 11.0, 339.0
732.0, 5.0, 337.0
733.0, 12.0, 333.0
734.0, 12.0, 340.0
735.0, 12.0, 340.0
736.0, 8.0, 341.0
737.0, 10.0, 332.0
738.0, 10.0, 327.0
739.0, 11.0, 326.0
740.0, 11.0, 322.0
741.0, 11.0, 322.0
742.0, 11.0, 336.0
743.0, 5.0, 333.0
744.0, 7.0, 332.0
745.0, 7.0, 332.0
746.0, 6.0, 328.0
747.0, 6.0, 328.0
748.0, 13.0, 323.0
749.0, 13.0, 323.0
750.0, 9.0, 334.0
751.0, 9.0, 328.0
752.0, 9.0, 328.0
753.0, 14.0, 330.0
754.0, 16.0, 326.0
755.0, 12.0, 323.0
756.0, 14.0, 321.0
757.0, 11.0, 324.0
758.0, 11.0, 324.0
759.0, 13.0, 322.0
760.0, 13.0, 322.0
761.0, 10.0, 327.0
762.0, 8.0, 324.0
763.0, 15.0, 329.0
764.0, 11.0, 330.0
765.0, 8.0, 330.0
766.0, 8.0, 330.0
767.0, 12.0, 336.0
768.0, 12.0, 339.0
769.0, 12.0, 339.0
770.0, 5.0, 335.0
771.0, 11.0, 333.0
772.0, 11.0, 333.0
773.0, 12.0, 326.0
774.0, 13.0, 324.0
775.0, 8.0, 327.0
776.0, 8.0, 327.0
777.0, 12.0, 322.0
778.0, 9.0, 322.0
779.0, 14.0, 323.0
780.0, 12.0, 324.0
781.0, 10.0, 323.0
782.0, 12.0, 322.0
783.0, 12.0, 322.0
784.0, 18.0, 323.0
785.0, 10.0, 320.0
786.0, 10.0, 316.0
787.0, 12.0, 321.0
788.0, 14.0, 320.0
789.0, 14.0, 320.0
790.0, 13.0, 327.0
791.0, 12.0, 329.0
792.0, 15.0, 326.0
793.0, 15.0, 326.0
794.0, 13.0, 326.0
795.0, 13.0, 326.0
796.0, 9.0, 325.0
797.0, 9.0, 325.0
798.0, 13.0, 324.0
799.0, 13.0, 324.0
800.0, 13.0, 336.0
801.0, 13.0, 328.0
802.0, 9.0, 328.0
803.0, 9.0, 328.0
804.0, 10.0, 322.0
805.0, 11.0, 322.0
806.0, 10.0, 324.0
807.0, 12.0, 328.0
808.0, 13.0, 333.0
809.0, 8.0, 332.0
810.0, 8.0, 332.0
811.0, 12.0, 329.0
812.0, 12.0, 329.0
813.0, 8.0, 324.0
814.0, 9.0, 323.0
815.0, 10.0, 325.0
816.0, 9.0, 321.0
817.0, 14.0, 330.0
818.0, 14.0, 330.0
819.0, 13.0, 333.0
820.0, 12.0, 333.0
821.0, 10.0, 343.0
822.0, 10.0, 343.0
823.0, 6.0, 341.0
824.0, 12.0, 338.0
825.0, 6.0, 336.0
826.0, 15.0, 324.0
827.0, 15.0, 324.0
828.0, 13.0, 319.0
829.0, 9.0, 332.0
830.0, 9.0, 332.0
831.0, 11.0, 337.0
832.0, 11.0, 337.0
833.0, 11.0, 340.0
834.0, 10.0, 340.0
835.0, 10.0, 335.0
836.0, 10.0, 335.0
837.0, 10.0, 330.0
838.0, 8.0, 325.0
839.0, 13.0, 329.0
840.0, 15.0, 338.0
841.0, 9.0, 342.0
842.0, 5.0, 346.0
843.0, 5.0, 346.0
844.0, 11.0, 337.0
845.0, 11.0, 337.0
846.0, 13.0, 334.0
847.0, 11.0, 330.0
848.0, 11.0, 330.0
849.0, 7.0, 334.0
850.0, 6.0, 331.0
851.0, 19.0, 333.0
852.0, 13.0, 331.0
853.0, 13.0, 331.0
854.0, 7.0, 338.0
855.0, 7.0, 338.0
856.0, 7.0, 337.0
857.0, 13.0, 331.0
858.0, 13.0, 331.0
859.0, 8.0, 326.0
860.0, 8.0, 326.0
861.0, 7.0, 337.0
862.0, 11.0, 331.0
863.0, 11.0, 331.0
864.0, 3.0, 336.0
865.0, 6.0, 338.0
866.0, 16.0, 332.0
867.0, 16.0, 332.0
868.0, 12.0, 334.0
869.0, 9.0, 332.0
870.0, 15.0, 333.0
871.0, 15.0, 333.0
872.0, 14.0, 334.0
873.0, 10.0, 337.0
874.0, 8.0, 337.0
875.0, 8.0, 337.0
876.0, 3.0, 343.0
877.0, 5.0, 338.0
878.0, 9.0, 339.0
879.0, 5.0, 334.0
880.0, 5.0, 334.0
881.0, 10.0, 335.0
882.0, 10.0, 330.0
883.0, 10.0, 330.0
884.0, 15.0, 328.0
885.0, 11.0, 332.0
886.0, 10.0, 335.0
887.0, 10.0, 335.0
888.0, 4.0, 337.0
889.0, 4.0, 337.0
890.0, 5.0, 344.0
891.0, 5.0, 347.0
892.0, 5.0, 347.0
893.0, 3.0, 343.0
894.0, 4.0, 342.0
895.0, 6.0, 340.0
896.0, 6.0, 340.0
897.0, 6.0, 340.0
898.0, 6.0, 340.0
899.0, 10.0, 338.0
900.0, 10.0, 333.0
901.0, 10.0, 333.0
902.0, 11.0, 328.0
903.0, 8.0, 328.0
904.0, 9.0, 327.0
905.0, 7.0, 331.0
906.0, 7.0, 331.0
907.0, 13.0, 332.0
908.0, 14.0, 333.0
909.0, 9.0, 341.0
910.0, 11.0, 340.0
911.0, 11.0, 340.0
912.0, 8.0, 335.0
913.0, 8.0, 335.0
914.0, 12.0, 327.0
915.0, 14.0, 333.0
916.0, 14.0, 331.0
917.0, 12.0, 334.0
918.0, 12.0, 334.0
919.0, 7.0, 336.0
920.0, 8.0, 336.0
921.0, 8.0, 336.0
922.0, 9.0, 333.0
923.0, 8.0, 335.0
924.0, 8.0, 335.0
925.0, 4.0, 334.0
926.0, 4.0, 334.0
927.0, 3.0, 330.0
928.0, 3.0, 330.0
929.0, 6.0, 337.0
930.0, 6.0, 337.0
931.0, 11.0, 336.0
932.0, 11.0, 334.0
933.0, 11.0, 331.0
934.0, 14.0, 326.0
935.0, 6.0, 321.0
936.0, 6.0, 321.0
937.0, 9.0, 329.0
938.0, 11.0, 325.0
939.0, 13.0, 329.0
940.0, 13.0, 329.0
941.0, 5.0, 333.0
942.0, 8.0, 331.0
943.0, 8.0, 328.0
944.0, 12.0, 325.0
945.0, 12.0, 325.0
946.0, 11.0, 326.0
947.0, 11.0, 326.0
948.0, 11.0, 329.0
949.0, 7.0, 337.0
950.0, 12.0, 326.0
951.0, 14.0, 319.0
952.0, 14.0, 319.0
953.0, 15.0, 320.0
954.0, 13.0, 324.0
955.0, 14.0, 330.0
956.0, 12.0, 340.0
957.0, 10.0, 335.0
958.0, 10.0, 335.0
959.0, 9.0, 327.0
960.0, 9.0, 327.0
961.0, 14.0, 326.0
962.0, 14.0, 326.0
963.0, 12.0, 328.0
964.0, 12.0, 328.0
965.0, 9.0, 334.0
966.0, 11.0, 329.0
967.0, 11.0, 329.0
968.0, 8.0, 330.0
969.0, 7.0, 341.0
970.0, 14.0, 335.0
971.0, 8.0, 334.0
972.0, 7.0, 334.0
973.0, 9.0, 332.0
974.0, 9.0, 332.0
975.0, 11.0, 328.0
976.0, 11.0, 328.0
977.0, 16.0, 323.0
978.0, 23.0, 323.0
979.0, 23.0, 323.0
980.0, 16.0, 321.0
981.0, 14.0, 324.0
982.0, 8.0, 326.0
983.0, 10.0, 326.0
984.0, 10.0, 326.0
985.0, 14.0, 331.0
986.0, 7.0, 341.0
987.0, 7.0, 341.0
988.0, 8.0, 338.0
989.0, 8.0, 332.0
990.0, 16.0, 334.0
991.0, 12.0, 323.0
992.0, 12.0, 326.0
993.0, 12.0, 326.0
994.0, 13.0, 329.0
995.0, 15.0, 331.0
996.0, 15.0, 331.0
