"tick", "Number of grass tile", "Number of rabbits"
284.0, 36.0, 216.0
285.0, 39.0, 220.0
286.0, 39.0, 220.0
287.0, 39.0, 222.0
288.0, 39.0, 225.0
289.0, 40.0, 229.0
290.0, 40.0, 229.0
291.0, 31.0, 228.0
292.0, 31.0, 228.0
293.0, 33.0, 232.0
294.0, 33.0, 232.0
295.0, 35.0, 233.0
296.0, 32.0, 227.0
297.0, 40.0, 223.0
298.0, 35.0, 218.0
299.0, 35.0, 218.0
300.0, 41.0, 219.0
301.0, 37.0, 228.0
302.0, 37.0, 228.0
303.0, 38.0, 224.0
304.0, 30.0, 224.0
305.0, 31.0, 222.0
306.0, 40.0, 226.0
307.0, 40.0, 226.0
308.0, 39.0, 221.0
309.0, 37.0, 222.0
310.0, 37.0, 222.0
311.0, 37.0, 213.0
312.0, 34.0, 233.0
313.0, 34.0, 236.0
314.0, 34.0, 236.0
315.0, 34.0, 233.0
316.0, 31.0, 223.0
317.0, 37.0, 217.0
318.0, 37.0, 217.0
319.0, 37.0, 215.0
320.0, 32.0, 219.0
321.0, 29.0, 229.0
322.0, 19.0, 234.0
323.0, 19.0, 234.0
324.0, 24.0, 225.0
325.0, 34.0, 225.0
326.0, 34.0, 225.0
327.0, 35.0, 220.0
328.0, 39.0, 210.0
329.0, 39.0, 210.0
330.0, 35.0, 222.0
331.0, 35.0, 222.0
332.0, 40.0, 228.0
333.0, 40.0, 228.0
334.0, 32.0, 225.0
335.0, 32.0, 235.0
336.0, 32.0, 228.0
337.0, 32.0, 228.0
338.0, 33.0, 229.0
339.0, 33.0, 229.0
340.0, 35.0, 216.0
341.0, 35.0, 216.0
342.0, 40.0, 217.0
343.0, 37.0, 213.0
344.0, 37.0, 217.0
345.0, 31.0, 229.0
346.0, 30.0, 232.0
347.0, 36.0, 230.0
348.0, 40.0, 223.0
349.0, 34.0, 219.0
350.0, 34.0, 219.0
351.0, 30.0, 220.0
352.0, 31.0, 223.0
353.0, 32.0, 222.0
354.0, 32.0, 222.0
355.0, 37.0, 223.0
356.0, 34.0, 219.0
357.0, 34.0, 219.0
358.0, 38.0, 220.0
359.0, 29.0, 232.0
360.0, 30.0, 230.0
361.0, 29.0, 227.0
362.0, 29.0, 227.0
363.0, 29.0, 234.0
364.0, 29.0, 234.0
365.0, 45.0, 216.0
366.0, 48.0, 215.0
367.0, 50.0, 208.0
368.0, 50.0, 208.0
369.0, 43.0, 203.0
370.0, 34.0, 223.0
371.0, 34.0, 223.0
372.0, 33.0, 227.0
373.0, 36.0, 230.0
374.0, 24.0, 228.0
375.0, 24.0, 228.0
376.0, 28.0, 228.0
377.0, 33.0, 226.0
378.0, 24.0, 227.0
379.0, 35.0, 226.0
380.0, 35.0, 226.0
381.0, 38.0, 206.0
382.0, 38.0, 206.0
383.0, 37.0, 218.0
384.0, 31.0, 224.0
385.0, 26.0, 230.0
386.0, 35.0, 227.0
387.0, 42.0, 218.0
388.0, 42.0, 218.0
389.0, 38.0, 218.0
390.0, 44.0, 232.0
391.0, 36.0, 221.0
392.0, 36.0, 221.0
393.0, 30.0, 227.0
394.0, 30.0, 227.0
395.0, 35.0, 226.0
396.0, 36.0, 232.0
397.0, 36.0, 221.0
398.0, 26.0, 221.0
399.0, 26.0, 221.0
400.0, 26.0, 225.0
401.0, 32.0, 233.0
402.0, 35.0, 225.0
403.0, 36.0, 222.0
404.0, 35.0, 224.0
405.0, 35.0, 228.0
406.0, 35.0, 228.0
407.0, 36.0, 225.0
408.0, 36.0, 238.0
409.0, 36.0, 238.0
410.0, 35.0, 234.0
411.0, 51.0, 205.0
412.0, 51.0, 205.0
413.0, 53.0, 204.0
414.0, 58.0, 210.0
415.0, 42.0, 217.0
416.0, 36.0, 237.0
417.0, 36.0, 237.0
418.0, 40.0, 236.0
419.0, 32.0, 236.0
420.0, 34.0, 247.0
421.0, 33.0, 236.0
422.0, 33.0, 231.0
423.0, 33.0, 231.0
424.0, 34.0, 235.0
425.0, 35.0, 225.0
426.0, 34.0, 229.0
427.0, 37.0, 220.0
428.0, 38.0, 224.0
429.0, 33.0, 227.0
430.0, 33.0, 227.0
431.0, 35.0, 224.0
432.0, 35.0, 224.0
433.0, 35.0, 224.0
434.0, 35.0, 224.0
435.0, 46.0, 216.0
436.0, 42.0, 218.0
437.0, 42.0, 218.0
438.0, 45.0, 215.0
439.0, 45.0, 215.0
440.0, 47.0, 221.0
441.0, 41.0, 223.0
442.0, 41.0, 223.0
443.0, 32.0, 234.0
444.0, 32.0, 234.0
445.0, 32.0, 243.0
446.0, 33.0, 237.0
447.0, 33.0, 225.0
448.0, 38.0, 225.0
449.0, 38.0, 225.0
450.0, 32.0, 221.0
451.0, 35.0, 216.0
452.0, 39.0, 215.0
453.0, 34.0, 215.0
454.0, 34.0, 215.0
455.0, 38.0, 228.0
456.0, 38.0, 228.0
457.0, 33.0, 227.0
458.0, 39.0, 221.0
459.0, 36.0, 223.0
460.0, 30.0, 234.0
461.0, 30.0, 234.0
462.0, 28.0, 222.0
463.0, 30.0, 229.0
464.0, 30.0, 229.0
465.0, 35.0, 225.0
466.0, 33.0, 220.0
467.0, 33.0, 220.0
468.0, 32.0, 226.0
469.0, 32.0, 229.0
470.0, 20.0, 237.0
471.0, 20.0, 237.0
472.0, 27.0, 233.0
473.0, 34.0, 222.0
474.0, 33.0, 223.0
475.0, 35.0, 223.0
476.0, 35.0, 223.0
477.0, 39.0, 222.0
478.0, 36.0, 224.0
479.0, 30.0, 223.0
480.0, 30.0, 223.0
481.0, 34.0, 237.0
482.0, 36.0, 224.0
483.0, 41.0, 222.0
484.0, 35.0, 214.0
485.0, 33.0, 218.0
486.0, 30.0, 216.0
487.0, 30.0, 216.0
488.0, 32.0, 228.0
489.0, 34.0, 230.0
490.0, 34.0, 230.0
491.0, 37.0, 224.0
492.0, 40.0, 217.0
493.0, 46.0, 214.0
494.0, 46.0, 214.0
495.0, 41.0, 221.0
496.0, 44.0, 218.0
497.0, 44.0, 218.0
498.0, 37.0, 226.0
499.0, 33.0, 230.0
500.0, 32.0, 225.0
501.0, 37.0, 220.0
502.0, 37.0, 220.0
503.0, 43.0, 216.0
504.0, 41.0, 223.0
505.0, 42.0, 218.0
506.0, 42.0, 218.0
507.0, 40.0, 223.0
508.0, 32.0, 226.0
509.0, 34.0, 231.0
510.0, 36.0, 235.0
511.0, 33.0, 241.0
512.0, 35.0, 234.0
513.0, 35.0, 234.0
514.0, 33.0, 232.0
515.0, 31.0, 229.0
516.0, 31.0, 229.0
517.0, 35.0, 224.0
518.0, 35.0, 224.0
519.0, 42.0, 216.0
520.0, 43.0, 221.0
521.0, 43.0, 221.0
522.0, 38.0, 214.0
523.0, 33.0, 225.0
524.0, 36.0, 228.0
525.0, 39.0, 227.0
526.0, 40.0, 220.0
527.0, 37.0, 217.0
528.0, 39.0, 218.0
529.0, 37.0, 219.0
530.0, 34.0, 235.0
531.0, 34.0, 235.0
532.0, 24.0, 233.0
533.0, 31.0, 227.0
534.0, 30.0, 234.0
535.0, 32.0, 229.0
536.0, 32.0, 229.0
537.0, 36.0, 229.0
538.0, 35.0, 228.0
539.0, 35.0, 228.0
540.0, 35.0, 225.0
541.0, 39.0, 217.0
542.0, 40.0, 221.0
543.0, 43.0, 218.0
544.0, 33.0, 218.0
545.0, 33.0, 218.0
546.0, 41.0, 230.0
547.0, 36.0, 226.0
548.0, 32.0, 223.0
549.0, 32.0, 223.0
550.0, 36.0, 223.0
551.0, 43.0, 227.0
552.0, 43.0, 227.0
553.0, 41.0, 224.0
554.0, 42.0, 222.0
555.0, 40.0, 221.0
556.0, 40.0, 221.0
557.0, 35.0, 217.0
558.0, 31.0, 236.0
559.0, 31.0, 236.0
560.0, 27.0, 230.0
561.0, 27.0, 230.0
562.0, 30.0, 229.0
563.0, 30.0, 229.0
564.0, 27.0, 235.0
565.0, 34.0, 226.0
566.0, 32.0, 221.0
567.0, 34.0, 220.0
568.0, 34.0, 221.0
569.0, 34.0, 221.0
570.0, 38.0, 216.0
571.0, 37.0, 219.0
572.0, 37.0, 219.0
573.0, 30.0, 221.0
574.0, 30.0, 221.0
575.0, 26.0, 227.0
576.0, 24.0, 220.0
577.0, 24.0, 220.0
578.0, 38.0, 230.0
579.0, 39.0, 227.0
580.0, 37.0, 230.0
581.0, 32.0, 223.0
582.0, 37.0, 217.0
583.0, 37.0, 217.0
584.0, 40.0, 217.0
585.0, 35.0, 218.0
586.0, 40.0, 223.0
587.0, 35.0, 219.0
588.0, 31.0, 223.0
589.0, 31.0, 223.0
590.0, 41.0, 226.0
591.0, 45.0, 217.0
592.0, 39.0, 222.0
593.0, 39.0, 222.0
594.0, 41.0, 231.0
595.0, 36.0, 231.0
596.0, 33.0, 232.0
597.0, 37.0, 235.0
598.0, 43.0, 226.0
599.0, 39.0, 216.0
600.0, 39.0, 216.0
601.0, 35.0, 232.0
602.0, 35.0, 232.0
603.0, 35.0, 221.0
604.0, 35.0, 221.0
605.0, 34.0, 221.0
606.0, 34.0, 221.0
607.0, 36.0, 213.0
608.0, 36.0, 213.0
609.0, 33.0, 219.0
610.0, 33.0, 219.0
611.0, 33.0, 221.0
612.0, 34.0, 221.0
613.0, 37.0, 223.0
614.0, 35.0, 226.0
615.0, 33.0, 225.0
616.0, 32.0, 229.0
617.0, 32.0, 229.0
618.0, 38.0, 224.0
619.0, 39.0, 226.0
620.0, 39.0, 226.0
621.0, 40.0, 216.0
622.0, 30.0, 228.0
623.0, 30.0, 228.0
624.0, 35.0, 230.0
625.0, 35.0, 230.0
626.0, 38.0, 221.0
627.0, 36.0, 219.0
628.0, 33.0, 231.0
629.0, 37.0, 226.0
630.0, 45.0, 219.0
631.0, 37.0, 216.0
632.0, 34.0, 215.0
633.0, 44.0, 218.0
634.0, 44.0, 218.0
635.0, 39.0, 227.0
636.0, 39.0, 227.0
637.0, 38.0, 228.0
638.0, 30.0, 229.0
639.0, 30.0, 229.0
640.0, 35.0, 236.0
641.0, 36.0, 226.0
642.0, 36.0, 226.0
643.0, 37.0, 219.0
644.0, 44.0, 223.0
645.0, 44.0, 223.0
646.0, 40.0, 209.0
647.0, 41.0, 212.0
648.0, 43.0, 215.0
649.0, 39.0, 222.0
650.0, 39.0, 222.0
651.0, 39.0, 231.0
652.0, 35.0, 226.0
653.0, 41.0, 229.0
654.0, 41.0, 229.0
655.0, 42.0, 231.0
656.0, 25.0, 247.0
657.0, 25.0, 247.0
658.0, 28.0, 228.0
659.0, 29.0, 224.0
660.0, 33.0, 228.0
661.0, 33.0, 228.0
662.0, 30.0, 223.0
663.0, 38.0, 217.0
664.0, 38.0, 217.0
665.0, 40.0, 215.0
666.0, 40.0, 215.0
667.0, 39.0, 217.0
668.0, 35.0, 215.0
669.0, 40.0, 222.0
670.0, 40.0, 222.0
671.0, 45.0, 212.0
672.0, 45.0, 212.0
673.0, 30.0, 229.0
674.0, 34.0, 242.0
675.0, 34.0, 242.0
676.0, 34.0, 233.0
677.0, 37.0, 231.0
678.0, 37.0, 231.0
679.0, 41.0, 228.0
680.0, 31.0, 226.0
681.0, 31.0, 226.0
682.0, 29.0, 234.0
683.0, 28.0, 234.0
684.0, 29.0, 233.0
685.0, 37.0, 225.0
686.0, 37.0, 225.0
687.0, 39.0, 213.0
688.0, 39.0, 213.0
689.0, 33.0, 213.0
690.0, 38.0, 225.0
691.0, 31.0, 230.0
692.0, 31.0, 230.0
693.0, 30.0, 234.0
694.0, 35.0, 221.0
695.0, 32.0, 219.0
696.0, 36.0, 216.0
697.0, 35.0, 226.0
698.0, 35.0, 226.0
699.0, 34.0, 227.0
700.0, 34.0, 227.0
701.0, 39.0, 235.0
702.0, 39.0, 235.0
703.0, 32.0, 222.0
704.0, 32.0, 222.0
705.0, 35.0, 223.0
706.0, 34.0, 215.0
707.0, 47.0, 210.0
708.0, 47.0, 210.0
709.0, 51.0, 215.0
710.0, 51.0, 215.0
711.0, 55.0, 213.0
712.0, 45.0, 222.0
713.0, 36.0, 224.0
714.0, 36.0, 224.0
715.0, 33.0, 238.0
716.0, 31.0, 236.0
717.0, 31.0, 236.0
718.0, 29.0, 240.0
719.0, 23.0, 240.0
720.0, 23.0, 240.0
721.0, 33.0, 235.0
722.0, 35.0, 224.0
723.0, 35.0, 223.0
724.0, 35.0, 223.0
725.0, 36.0, 221.0
726.0, 39.0, 209.0
727.0, 38.0, 229.0
728.0, 38.0, 229.0
729.0, 37.0, 230.0
730.0, 37.0, 226.0
731.0, 37.0, 226.0
732.0, 44.0, 229.0
733.0, 47.0, 209.0
734.0, 47.0, 214.0
735.0, 47.0, 214.0
736.0, 45.0, 216.0
737.0, 43.0, 225.0
738.0, 39.0, 229.0
739.0, 38.0, 226.0
740.0, 39.0, 229.0
741.0, 39.0, 229.0
742.0, 24.0, 223.0
743.0, 23.0, 232.0
744.0, 20.0, 240.0
745.0, 20.0, 240.0
746.0, 25.0, 241.0
747.0, 25.0, 241.0
748.0, 29.0, 228.0
749.0, 29.0, 228.0
750.0, 36.0, 214.0
751.0, 51.0, 213.0
752.0, 51.0, 213.0
753.0, 49.0, 212.0
754.0, 43.0, 215.0
755.0, 44.0, 210.0
756.0, 43.0, 212.0
757.0, 39.0, 230.0
758.0, 39.0, 230.0
759.0, 42.0, 231.0
760.0, 42.0, 231.0
761.0, 33.0, 213.0
762.0, 36.0, 228.0
763.0, 36.0, 233.0
764.0, 35.0, 232.0
765.0, 36.0, 227.0
766.0, 36.0, 227.0
767.0, 33.0, 235.0
768.0, 34.0, 236.0
769.0, 34.0, 236.0
770.0, 31.0, 231.0
771.0, 34.0, 229.0
772.0, 34.0, 229.0
773.0, 32.0, 239.0
774.0, 31.0, 239.0
775.0, 33.0, 231.0
776.0, 33.0, 231.0
777.0, 29.0, 226.0
778.0, 27.0, 222.0
779.0, 32.0, 222.0
780.0, 25.0, 226.0
781.0, 29.0, 229.0
782.0, 29.0, 230.0
783.0, 29.0, 230.0
784.0, 31.0, 232.0
785.0, 28.0, 228.0
786.0, 41.0, 212.0
787.0, 40.0, 208.0
788.0, 34.0, 210.0
789.0, 34.0, 210.0
790.0, 38.0, 221.0
791.0, 36.0, 229.0
792.0, 36.0, 224.0
793.0, 36.0, 224.0
794.0, 37.0, 230.0
795.0, 37.0, 230.0
796.0, 40.0, 215.0
797.0, 40.0, 215.0
798.0, 34.0, 216.0
799.0, 34.0, 216.0
800.0, 35.0, 223.0
801.0, 35.0, 221.0
802.0, 41.0, 224.0
803.0, 41.0, 224.0
804.0, 39.0, 223.0
805.0, 37.0, 223.0
806.0, 29.0, 229.0
807.0, 28.0, 233.0
808.0, 33.0, 240.0
809.0, 24.0, 230.0
810.0, 24.0, 230.0
811.0, 31.0, 226.0
812.0, 31.0, 226.0
813.0, 25.0, 223.0
814.0, 25.0, 223.0
815.0, 35.0, 214.0
816.0, 37.0, 214.0
817.0, 37.0, 218.0
818.0, 37.0, 218.0
819.0, 42.0, 218.0
820.0, 40.0, 224.0
821.0, 36.0, 238.0
822.0, 36.0, 238.0
823.0, 35.0, 236.0
824.0, 30.0, 230.0
825.0, 35.0, 226.0
826.0, 39.0, 217.0
827.0, 39.0, 217.0
828.0, 28.0, 225.0
829.0, 36.0, 224.0
830.0, 36.0, 224.0
831.0, 44.0, 219.0
832.0, 44.0, 219.0
833.0, 37.0, 225.0
834.0, 43.0, 219.0
835.0, 37.0, 236.0
836.0, 37.0, 236.0
837.0, 33.0, 232.0
838.0, 34.0, 239.0
839.0, 34.0, 235.0
840.0, 33.0, 224.0
841.0, 36.0, 218.0
842.0, 38.0, 223.0
843.0, 38.0, 223.0
844.0, 34.0, 221.0
845.0, 34.0, 221.0
846.0, 31.0, 219.0
847.0, 41.0, 228.0
848.0, 41.0, 228.0
849.0, 32.0, 224.0
850.0, 32.0, 228.0
851.0, 31.0, 230.0
852.0, 27.0, 223.0
853.0, 27.0, 223.0
854.0, 40.0, 221.0
855.0, 40.0, 221.0
856.0, 34.0, 223.0
857.0, 32.0, 224.0
858.0, 32.0, 224.0
859.0, 32.0, 218.0
860.0, 32.0, 218.0
861.0, 32.0, 215.0
862.0, 37.0, 222.0
863.0, 37.0, 222.0
864.0, 38.0, 223.0
865.0, 35.0, 231.0
866.0, 36.0, 223.0
867.0, 36.0, 223.0
868.0, 41.0, 225.0
869.0, 41.0, 216.0
870.0, 47.0, 225.0
871.0, 47.0, 225.0
872.0, 40.0, 224.0
873.0, 33.0, 232.0
874.0, 31.0, 235.0
875.0, 31.0, 235.0
876.0, 28.0, 233.0
877.0, 30.0, 235.0
878.0, 26.0, 228.0
879.0, 32.0, 227.0
880.0, 32.0, 227.0
881.0, 28.0, 223.0
882.0, 27.0, 233.0
883.0, 27.0, 233.0
884.0, 29.0, 236.0
885.0, 25.0, 223.0
886.0, 34.0, 219.0
887.0, 34.0, 219.0
888.0, 39.0, 221.0
889.0, 39.0, 221.0
890.0, 39.0, 217.0
891.0, 41.0, 215.0
892.0, 41.0, 215.0
893.0, 43.0, 222.0
894.0, 44.0, 219.0
895.0, 41.0, 215.0
896.0, 41.0, 215.0
897.0, 33.0, 242.0
898.0, 33.0, 242.0
899.0, 35.0, 229.0
900.0, 39.0, 234.0
901.0, 39.0, 234.0
902.0, 31.0, 231.0
903.0, 33.0, 227.0
904.0, 35.0, 228.0
905.0, 27.0, 228.0
906.0, 27.0, 228.0
907.0, 27.0, 218.0
908.0, 35.0, 216.0
909.0, 35.0, 219.0
910.0, 41.0, 225.0
911.0, 41.0, 225.0
912.0, 41.0, 216.0
913.0, 41.0, 216.0
914.0, 40.0, 216.0
915.0, 32.0, 225.0
916.0, 31.0, 224.0
917.0, 30.0, 230.0
918.0, 30.0, 230.0
919.0, 36.0, 228.0
920.0, 39.0, 223.0
921.0, 39.0, 223.0
922.0, 38.0, 222.0
923.0, 38.0, 220.0
924.0, 38.0, 220.0
925.0, 38.0, 223.0
926.0, 38.0, 223.0
927.0, 30.0, 235.0
928.0, 30.0, 235.0
929.0, 32.0, 235.0
930.0, 32.0, 235.0
931.0, 38.0, 232.0
932.0, 38.0, 230.0
933.0, 31.0, 217.0
934.0, 36.0, 211.0
935.0, 37.0, 208.0
936.0, 37.0, 208.0
937.0, 40.0, 227.0
938.0, 33.0, 225.0
939.0, 33.0, 221.0
940.0, 33.0, 221.0
941.0, 44.0, 218.0
942.0, 37.0, 218.0
943.0, 42.0, 218.0
944.0, 40.0, 230.0
945.0, 40.0, 230.0
946.0, 39.0, 233.0
947.0, 39.0, 233.0
948.0, 30.0, 233.0
949.0, 22.0, 246.0
950.0, 28.0, 239.0
951.0, 32.0, 236.0
952.0, 32.0, 236.0
953.0, 34.0, 230.0
954.0, 32.0, 225.0
955.0, 32.0, 220.0
956.0, 43.0, 209.0
957.0, 49.0, 209.0
958.0, 49.0, 209.0
959.0, 51.0, 216.0
960.0, 51.0, 216.0
961.0, 49.0, 218.0
962.0, 49.0, 218.0
963.0, 39.0, 229.0
964.0, 39.0, 229.0
965.0, 35.0, 237.0
966.0, 30.0, 232.0
967.0, 30.0, 232.0
968.0, 37.0, 223.0
969.0, 41.0, 224.0
970.0, 41.0, 228.0
971.0, 36.0, 221.0
972.0, 40.0, 226.0
973.0, 38.0, 217.0
974.0, 38.0, 217.0
975.0, 38.0, 232.0
976.0, 38.0, 232.0
977.0, 27.0, 222.0
978.0, 32.0, 227.0
979.0, 32.0, 227.0
980.0, 30.0, 235.0
981.0, 21.0, 244.0
982.0, 27.0, 243.0
983.0, 23.0, 224.0
984.0, 23.0, 224.0
985.0, 35.0, 220.0
986.0, 42.0, 215.0
987.0, 42.0, 215.0
988.0, 42.0, 217.0
989.0, 48.0, 205.0
990.0, 43.0, 200.0
991.0, 39.0, 217.0
992.0, 39.0, 226.0
993.0, 39.0, 226.0
994.0, 38.0, 219.0
995.0, 34.0, 224.0
996.0, 34.0, 224.0
