"tick", "Number of grass tile", "Number of rabbits"
157.0, 36.0, 192.0
158.0, 32.0, 196.0
159.0, 37.0, 207.0
160.0, 30.0, 196.0
161.0, 30.0, 196.0
162.0, 18.0, 232.0
163.0, 16.0, 239.0
164.0, 16.0, 222.0
165.0, 16.0, 222.0
166.0, 20.0, 219.0
167.0, 21.0, 211.0
168.0, 25.0, 209.0
169.0, 30.0, 196.0
170.0, 35.0, 195.0
171.0, 35.0, 195.0
172.0, 38.0, 181.0
173.0, 36.0, 189.0
174.0, 27.0, 207.0
175.0, 27.0, 207.0
176.0, 28.0, 212.0
177.0, 20.0, 221.0
178.0, 17.0, 216.0
179.0, 17.0, 216.0
180.0, 24.0, 217.0
181.0, 23.0, 211.0
182.0, 23.0, 211.0
183.0, 23.0, 206.0
184.0, 23.0, 206.0
185.0, 14.0, 217.0
186.0, 14.0, 217.0
187.0, 35.0, 201.0
188.0, 32.0, 190.0
189.0, 40.0, 184.0
190.0, 32.0, 199.0
191.0, 32.0, 199.0
192.0, 31.0, 200.0
193.0, 20.0, 220.0
194.0, 17.0, 229.0
195.0, 17.0, 229.0
196.0, 14.0, 225.0
197.0, 17.0, 220.0
198.0, 18.0, 201.0
199.0, 24.0, 206.0
200.0, 33.0, 197.0
201.0, 41.0, 187.0
202.0, 33.0, 199.0
203.0, 34.0, 208.0
204.0, 34.0, 208.0
205.0, 18.0, 230.0
206.0, 18.0, 230.0
207.0, 20.0, 232.0
208.0, 23.0, 212.0
209.0, 23.0, 212.0
210.0, 21.0, 209.0
211.0, 9.0, 222.0
212.0, 13.0, 219.0
213.0, 14.0, 214.0
214.0, 21.0, 200.0
215.0, 27.0, 188.0
216.0, 27.0, 188.0
217.0, 25.0, 189.0
218.0, 29.0, 194.0
219.0, 28.0, 211.0
220.0, 28.0, 211.0
221.0, 24.0, 206.0
222.0, 31.0, 210.0
223.0, 21.0, 208.0
224.0, 21.0, 208.0
225.0, 19.0, 210.0
226.0, 21.0, 216.0
227.0, 21.0, 216.0
228.0, 16.0, 220.0
229.0, 25.0, 207.0
230.0, 25.0, 207.0
231.0, 27.0, 196.0
232.0, 27.0, 196.0
233.0, 26.0, 202.0
234.0, 26.0, 202.0
235.0, 31.0, 195.0
236.0, 31.0, 196.0
237.0, 31.0, 196.0
238.0, 26.0, 212.0
239.0, 26.0, 212.0
240.0, 17.0, 226.0
241.0, 14.0, 227.0
242.0, 14.0, 227.0
243.0, 14.0, 222.0
244.0, 14.0, 222.0
245.0, 25.0, 193.0
246.0, 25.0, 193.0
247.0, 26.0, 211.0
248.0, 21.0, 203.0
249.0, 24.0, 207.0
250.0, 23.0, 214.0
251.0, 23.0, 214.0
252.0, 17.0, 221.0
253.0, 19.0, 213.0
254.0, 17.0, 201.0
255.0, 26.0, 202.0
256.0, 26.0, 211.0
257.0, 26.0, 211.0
258.0, 21.0, 222.0
259.0, 25.0, 205.0
260.0, 25.0, 205.0
261.0, 20.0, 214.0
262.0, 22.0, 217.0
263.0, 24.0, 201.0
264.0, 24.0, 201.0
265.0, 22.0, 213.0
266.0, 22.0, 208.0
267.0, 21.0, 203.0
268.0, 21.0, 203.0
269.0, 27.0, 200.0
270.0, 30.0, 200.0
271.0, 38.0, 192.0
272.0, 38.0, 192.0
273.0, 35.0, 190.0
274.0, 20.0, 210.0
275.0, 16.0, 231.0
276.0, 16.0, 231.0
277.0, 22.0, 229.0
278.0, 24.0, 212.0
279.0, 24.0, 212.0
280.0, 25.0, 209.0
281.0, 23.0, 217.0
282.0, 23.0, 217.0
283.0, 23.0, 204.0
284.0, 27.0, 207.0
285.0, 24.0, 209.0
286.0, 24.0, 209.0
287.0, 29.0, 214.0
288.0, 28.0, 198.0
289.0, 27.0, 204.0
290.0, 27.0, 204.0
291.0, 28.0, 205.0
292.0, 28.0, 205.0
293.0, 32.0, 200.0
294.0, 32.0, 200.0
295.0, 36.0, 196.0
296.0, 26.0, 205.0
297.0, 21.0, 221.0
298.0, 22.0, 222.0
299.0, 22.0, 222.0
300.0, 23.0, 207.0
301.0, 25.0, 203.0
302.0, 25.0, 203.0
303.0, 30.0, 207.0
304.0, 22.0, 207.0
305.0, 25.0, 215.0
306.0, 20.0, 212.0
307.0, 20.0, 212.0
308.0, 21.0, 208.0
309.0, 25.0, 202.0
310.0, 25.0, 202.0
311.0, 23.0, 204.0
312.0, 23.0, 202.0
313.0, 17.0, 218.0
314.0, 17.0, 218.0
315.0, 15.0, 225.0
316.0, 17.0, 207.0
317.0, 25.0, 205.0
318.0, 25.0, 205.0
319.0, 22.0, 193.0
320.0, 23.0, 213.0
321.0, 25.0, 211.0
322.0, 30.0, 201.0
323.0, 30.0, 201.0
324.0, 31.0, 212.0
325.0, 27.0, 209.0
326.0, 27.0, 209.0
327.0, 20.0, 217.0
328.0, 22.0, 224.0
329.0, 22.0, 224.0
330.0, 24.0, 207.0
331.0, 24.0, 207.0
332.0, 19.0, 217.0
333.0, 19.0, 217.0
334.0, 21.0, 216.0
335.0, 21.0, 202.0
336.0, 22.0, 213.0
337.0, 22.0, 213.0
338.0, 20.0, 198.0
339.0, 20.0, 198.0
340.0, 35.0, 198.0
341.0, 35.0, 198.0
342.0, 34.0, 191.0
343.0, 30.0, 199.0
344.0, 23.0, 210.0
345.0, 25.0, 215.0
346.0, 17.0, 216.0
347.0, 13.0, 224.0
348.0, 24.0, 222.0
349.0, 21.0, 208.0
350.0, 21.0, 208.0
351.0, 22.0, 212.0
352.0, 19.0, 206.0
353.0, 15.0, 217.0
354.0, 15.0, 217.0
355.0, 18.0, 208.0
356.0, 17.0, 220.0
357.0, 17.0, 220.0
358.0, 24.0, 215.0
359.0, 23.0, 211.0
360.0, 21.0, 209.0
361.0, 19.0, 209.0
362.0, 19.0, 209.0
363.0, 27.0, 218.0
364.0, 27.0, 218.0
365.0, 26.0, 203.0
366.0, 23.0, 212.0
367.0, 22.0, 204.0
368.0, 22.0, 204.0
369.0, 32.0, 202.0
370.0, 34.0, 211.0
371.0, 34.0, 211.0
372.0, 30.0, 203.0
373.0, 24.0, 209.0
374.0, 21.0, 207.0
375.0, 21.0, 207.0
376.0, 21.0, 219.0
377.0, 17.0, 220.0
378.0, 19.0, 217.0
379.0, 28.0, 201.0
380.0, 28.0, 201.0
381.0, 24.0, 204.0
382.0, 24.0, 204.0
383.0, 23.0, 221.0
384.0, 22.0, 212.0
385.0, 22.0, 206.0
386.0, 18.0, 212.0
387.0, 21.0, 208.0
388.0, 21.0, 208.0
389.0, 22.0, 207.0
390.0, 25.0, 197.0
391.0, 29.0, 198.0
392.0, 29.0, 198.0
393.0, 20.0, 221.0
394.0, 20.0, 221.0
395.0, 21.0, 218.0
396.0, 24.0, 212.0
397.0, 23.0, 211.0
398.0, 27.0, 205.0
399.0, 27.0, 205.0
400.0, 27.0, 198.0
401.0, 30.0, 192.0
402.0, 26.0, 204.0
403.0, 24.0, 210.0
404.0, 21.0, 215.0
405.0, 20.0, 211.0
406.0, 20.0, 211.0
407.0, 25.0, 211.0
408.0, 23.0, 203.0
409.0, 23.0, 203.0
410.0, 23.0, 206.0
411.0, 30.0, 198.0
412.0, 30.0, 198.0
413.0, 27.0, 201.0
414.0, 26.0, 207.0
415.0, 16.0, 204.0
416.0, 20.0, 214.0
417.0, 20.0, 214.0
418.0, 24.0, 195.0
419.0, 33.0, 190.0
420.0, 32.0, 196.0
421.0, 29.0, 210.0
422.0, 29.0, 207.0
423.0, 29.0, 207.0
424.0, 28.0, 212.0
425.0, 24.0, 204.0
426.0, 23.0, 206.0
427.0, 24.0, 212.0
428.0, 19.0, 212.0
429.0, 23.0, 219.0
430.0, 23.0, 219.0
431.0, 18.0, 212.0
432.0, 18.0, 212.0
433.0, 21.0, 214.0
434.0, 21.0, 214.0
435.0, 21.0, 202.0
436.0, 22.0, 204.0
437.0, 22.0, 204.0
438.0, 22.0, 208.0
439.0, 22.0, 208.0
440.0, 25.0, 207.0
441.0, 24.0, 217.0
442.0, 24.0, 217.0
443.0, 17.0, 210.0
444.0, 17.0, 210.0
445.0, 22.0, 213.0
446.0, 29.0, 195.0
447.0, 29.0, 201.0
448.0, 21.0, 220.0
449.0, 21.0, 220.0
450.0, 20.0, 219.0
451.0, 21.0, 217.0
452.0, 15.0, 206.0
453.0, 16.0, 206.0
454.0, 16.0, 206.0
455.0, 25.0, 208.0
456.0, 25.0, 208.0
457.0, 28.0, 202.0
458.0, 35.0, 192.0
459.0, 26.0, 197.0
460.0, 29.0, 206.0
461.0, 29.0, 206.0
462.0, 25.0, 214.0
463.0, 19.0, 225.0
464.0, 19.0, 225.0
465.0, 29.0, 218.0
466.0, 29.0, 206.0
467.0, 29.0, 206.0
468.0, 19.0, 203.0
469.0, 18.0, 217.0
470.0, 23.0, 216.0
471.0, 23.0, 216.0
472.0, 24.0, 207.0
473.0, 24.0, 214.0
474.0, 19.0, 211.0
475.0, 22.0, 213.0
476.0, 22.0, 213.0
477.0, 24.0, 215.0
478.0, 17.0, 211.0
479.0, 18.0, 208.0
480.0, 18.0, 208.0
481.0, 19.0, 206.0
482.0, 26.0, 210.0
483.0, 22.0, 209.0
484.0, 20.0, 211.0
485.0, 28.0, 205.0
486.0, 23.0, 197.0
487.0, 23.0, 197.0
488.0, 28.0, 209.0
489.0, 30.0, 191.0
490.0, 30.0, 191.0
491.0, 27.0, 199.0
492.0, 31.0, 202.0
493.0, 29.0, 207.0
494.0, 29.0, 207.0
495.0, 18.0, 218.0
496.0, 20.0, 227.0
497.0, 20.0, 227.0
498.0, 24.0, 201.0
499.0, 23.0, 205.0
500.0, 26.0, 205.0
501.0, 26.0, 203.0
502.0, 26.0, 203.0
503.0, 21.0, 211.0
504.0, 20.0, 215.0
505.0, 16.0, 214.0
506.0, 16.0, 214.0
507.0, 19.0, 226.0
508.0, 26.0, 201.0
509.0, 26.0, 194.0
510.0, 27.0, 201.0
511.0, 24.0, 199.0
512.0, 19.0, 214.0
513.0, 19.0, 214.0
514.0, 21.0, 200.0
515.0, 19.0, 209.0
516.0, 19.0, 209.0
517.0, 23.0, 218.0
518.0, 23.0, 218.0
519.0, 26.0, 205.0
520.0, 22.0, 200.0
521.0, 22.0, 200.0
522.0, 24.0, 203.0
523.0, 35.0, 201.0
524.0, 35.0, 189.0
525.0, 29.0, 205.0
526.0, 27.0, 215.0
527.0, 24.0, 213.0
528.0, 27.0, 214.0
529.0, 30.0, 209.0
530.0, 22.0, 214.0
531.0, 22.0, 214.0
532.0, 24.0, 213.0
533.0, 25.0, 210.0
534.0, 27.0, 200.0
535.0, 31.0, 202.0
536.0, 31.0, 202.0
537.0, 30.0, 202.0
538.0, 21.0, 216.0
539.0, 21.0, 216.0
540.0, 19.0, 217.0
541.0, 14.0, 223.0
542.0, 18.0, 213.0
543.0, 17.0, 200.0
544.0, 25.0, 198.0
545.0, 25.0, 198.0
546.0, 26.0, 196.0
547.0, 32.0, 204.0
548.0, 34.0, 205.0
549.0, 25.0, 206.0
550.0, 20.0, 216.0
551.0, 20.0, 219.0
552.0, 20.0, 219.0
553.0, 18.0, 213.0
554.0, 25.0, 219.0
555.0, 23.0, 211.0
556.0, 23.0, 211.0
557.0, 24.0, 198.0
558.0, 23.0, 204.0
559.0, 23.0, 204.0
560.0, 22.0, 215.0
561.0, 22.0, 215.0
562.0, 18.0, 225.0
563.0, 18.0, 225.0
564.0, 22.0, 207.0
565.0, 27.0, 198.0
566.0, 30.0, 198.0
567.0, 28.0, 199.0
568.0, 31.0, 200.0
569.0, 31.0, 200.0
570.0, 29.0, 208.0
571.0, 18.0, 216.0
572.0, 18.0, 216.0
573.0, 18.0, 219.0
574.0, 18.0, 219.0
575.0, 19.0, 201.0
576.0, 19.0, 214.0
577.0, 19.0, 214.0
578.0, 17.0, 209.0
579.0, 23.0, 210.0
580.0, 16.0, 210.0
581.0, 18.0, 204.0
582.0, 32.0, 195.0
583.0, 32.0, 195.0
584.0, 38.0, 189.0
585.0, 38.0, 200.0
586.0, 29.0, 204.0
587.0, 28.0, 229.0
588.0, 25.0, 226.0
589.0, 25.0, 226.0
590.0, 15.0, 230.0
591.0, 20.0, 208.0
592.0, 25.0, 214.0
593.0, 25.0, 214.0
594.0, 21.0, 200.0
595.0, 14.0, 210.0
596.0, 18.0, 210.0
597.0, 27.0, 211.0
598.0, 27.0, 197.0
599.0, 25.0, 199.0
600.0, 25.0, 199.0
601.0, 23.0, 219.0
602.0, 23.0, 219.0
603.0, 23.0, 199.0
604.0, 23.0, 199.0
605.0, 25.0, 216.0
606.0, 25.0, 216.0
607.0, 24.0, 200.0
608.0, 24.0, 200.0
609.0, 31.0, 202.0
610.0, 31.0, 202.0
611.0, 29.0, 199.0
612.0, 30.0, 210.0
613.0, 23.0, 220.0
614.0, 24.0, 219.0
615.0, 18.0, 205.0
616.0, 18.0, 207.0
617.0, 18.0, 207.0
618.0, 24.0, 202.0
619.0, 25.0, 201.0
620.0, 25.0, 201.0
621.0, 35.0, 194.0
622.0, 31.0, 201.0
623.0, 31.0, 201.0
624.0, 25.0, 207.0
625.0, 25.0, 207.0
626.0, 30.0, 221.0
627.0, 30.0, 201.0
628.0, 25.0, 220.0
629.0, 17.0, 221.0
630.0, 15.0, 224.0
631.0, 26.0, 203.0
632.0, 31.0, 197.0
633.0, 34.0, 192.0
634.0, 34.0, 192.0
635.0, 31.0, 204.0
636.0, 31.0, 204.0
637.0, 19.0, 217.0
638.0, 19.0, 216.0
639.0, 19.0, 216.0
640.0, 17.0, 210.0
641.0, 15.0, 214.0
642.0, 15.0, 214.0
643.0, 18.0, 210.0
644.0, 15.0, 216.0
645.0, 15.0, 216.0
646.0, 19.0, 223.0
647.0, 25.0, 209.0
648.0, 28.0, 201.0
649.0, 26.0, 209.0
650.0, 26.0, 209.0
651.0, 26.0, 204.0
652.0, 28.0, 203.0
653.0, 19.0, 227.0
654.0, 19.0, 227.0
655.0, 20.0, 216.0
656.0, 20.0, 207.0
657.0, 20.0, 207.0
658.0, 18.0, 210.0
659.0, 18.0, 214.0
660.0, 23.0, 202.0
661.0, 23.0, 202.0
662.0, 25.0, 202.0
663.0, 30.0, 200.0
664.0, 30.0, 200.0
665.0, 31.0, 210.0
666.0, 31.0, 210.0
667.0, 24.0, 205.0
668.0, 24.0, 217.0
669.0, 19.0, 218.0
670.0, 19.0, 218.0
671.0, 23.0, 204.0
672.0, 23.0, 204.0
673.0, 31.0, 197.0
674.0, 26.0, 200.0
675.0, 26.0, 200.0
676.0, 23.0, 215.0
677.0, 22.0, 197.0
678.0, 22.0, 197.0
679.0, 28.0, 202.0
680.0, 29.0, 210.0
681.0, 29.0, 210.0
682.0, 29.0, 204.0
683.0, 23.0, 212.0
684.0, 24.0, 208.0
685.0, 27.0, 205.0
686.0, 27.0, 205.0
687.0, 20.0, 225.0
688.0, 20.0, 225.0
689.0, 22.0, 215.0
690.0, 21.0, 197.0
691.0, 26.0, 199.0
692.0, 26.0, 199.0
693.0, 26.0, 201.0
694.0, 28.0, 203.0
695.0, 21.0, 210.0
696.0, 23.0, 219.0
697.0, 20.0, 224.0
698.0, 19.0, 219.0
699.0, 26.0, 209.0
700.0, 26.0, 209.0
701.0, 37.0, 193.0
702.0, 37.0, 193.0
703.0, 29.0, 212.0
704.0, 29.0, 212.0
705.0, 34.0, 214.0
706.0, 26.0, 211.0
707.0, 21.0, 222.0
708.0, 21.0, 222.0
709.0, 22.0, 206.0
710.0, 22.0, 206.0
711.0, 15.0, 217.0
712.0, 22.0, 210.0
713.0, 27.0, 193.0
714.0, 27.0, 193.0
715.0, 29.0, 190.0
716.0, 35.0, 197.0
717.0, 35.0, 197.0
718.0, 31.0, 209.0
719.0, 26.0, 222.0
720.0, 26.0, 222.0
721.0, 23.0, 218.0
722.0, 27.0, 217.0
723.0, 28.0, 213.0
724.0, 28.0, 213.0
725.0, 28.0, 211.0
726.0, 25.0, 212.0
727.0, 22.0, 219.0
728.0, 22.0, 219.0
729.0, 23.0, 200.0
730.0, 24.0, 198.0
731.0, 24.0, 198.0
732.0, 27.0, 203.0
733.0, 31.0, 204.0
734.0, 29.0, 202.0
735.0, 29.0, 202.0
736.0, 31.0, 201.0
737.0, 32.0, 204.0
738.0, 24.0, 209.0
739.0, 22.0, 205.0
740.0, 25.0, 222.0
741.0, 25.0, 222.0
742.0, 24.0, 220.0
743.0, 25.0, 209.0
744.0, 25.0, 205.0
745.0, 25.0, 205.0
746.0, 30.0, 201.0
747.0, 30.0, 201.0
748.0, 24.0, 194.0
749.0, 24.0, 194.0
750.0, 28.0, 208.0
751.0, 19.0, 209.0
752.0, 19.0, 209.0
753.0, 26.0, 215.0
754.0, 19.0, 203.0
755.0, 22.0, 216.0
756.0, 27.0, 212.0
757.0, 21.0, 202.0
758.0, 21.0, 202.0
759.0, 18.0, 206.0
760.0, 18.0, 206.0
761.0, 29.0, 199.0
762.0, 32.0, 184.0
763.0, 37.0, 191.0
764.0, 30.0, 203.0
765.0, 26.0, 214.0
766.0, 26.0, 214.0
767.0, 16.0, 218.0
768.0, 23.0, 214.0
769.0, 23.0, 214.0
770.0, 18.0, 209.0
771.0, 18.0, 221.0
772.0, 18.0, 221.0
773.0, 25.0, 218.0
774.0, 31.0, 207.0
775.0, 34.0, 183.0
776.0, 34.0, 183.0
777.0, 21.0, 212.0
778.0, 18.0, 221.0
779.0, 15.0, 223.0
780.0, 28.0, 220.0
781.0, 36.0, 199.0
782.0, 37.0, 192.0
783.0, 37.0, 192.0
784.0, 37.0, 184.0
785.0, 35.0, 194.0
786.0, 24.0, 219.0
787.0, 20.0, 216.0
788.0, 19.0, 224.0
789.0, 19.0, 224.0
790.0, 19.0, 224.0
791.0, 23.0, 211.0
792.0, 19.0, 207.0
793.0, 19.0, 207.0
794.0, 22.0, 203.0
795.0, 22.0, 203.0
796.0, 22.0, 203.0
797.0, 22.0, 203.0
798.0, 21.0, 210.0
799.0, 21.0, 210.0
800.0, 25.0, 208.0
801.0, 15.0, 224.0
802.0, 21.0, 213.0
803.0, 21.0, 213.0
804.0, 19.0, 217.0
805.0, 22.0, 204.0
806.0, 31.0, 198.0
807.0, 28.0, 202.0
808.0, 31.0, 202.0
809.0, 24.0, 208.0
810.0, 24.0, 208.0
811.0, 27.0, 203.0
812.0, 27.0, 203.0
813.0, 27.0, 200.0
814.0, 26.0, 204.0
815.0, 22.0, 220.0
816.0, 17.0, 223.0
817.0, 21.0, 214.0
818.0, 21.0, 214.0
819.0, 25.0, 205.0
820.0, 29.0, 193.0
821.0, 31.0, 187.0
822.0, 31.0, 187.0
823.0, 33.0, 189.0
824.0, 31.0, 198.0
825.0, 24.0, 209.0
826.0, 26.0, 210.0
827.0, 26.0, 210.0
828.0, 23.0, 211.0
829.0, 26.0, 208.0
830.0, 26.0, 208.0
831.0, 25.0, 215.0
832.0, 25.0, 215.0
833.0, 19.0, 217.0
834.0, 28.0, 207.0
835.0, 33.0, 191.0
836.0, 33.0, 191.0
837.0, 31.0, 190.0
838.0, 27.0, 206.0
839.0, 27.0, 202.0
840.0, 33.0, 201.0
841.0, 18.0, 206.0
842.0, 10.0, 224.0
843.0, 10.0, 224.0
844.0, 17.0, 223.0
845.0, 17.0, 223.0
846.0, 19.0, 208.0
847.0, 23.0, 198.0
848.0, 23.0, 198.0
849.0, 18.0, 214.0
850.0, 16.0, 222.0
851.0, 20.0, 215.0
852.0, 16.0, 206.0
853.0, 16.0, 206.0
854.0, 22.0, 214.0
855.0, 22.0, 214.0
856.0, 28.0, 205.0
857.0, 37.0, 193.0
858.0, 37.0, 193.0
859.0, 26.0, 207.0
860.0, 26.0, 207.0
861.0, 19.0, 227.0
862.0, 19.0, 218.0
863.0, 19.0, 218.0
864.0, 19.0, 223.0
865.0, 18.0, 216.0
866.0, 21.0, 198.0
867.0, 21.0, 198.0
868.0, 20.0, 210.0
869.0, 21.0, 210.0
870.0, 24.0, 196.0
871.0, 24.0, 196.0
872.0, 32.0, 200.0
873.0, 24.0, 195.0
874.0, 28.0, 210.0
875.0, 28.0, 210.0
876.0, 25.0, 205.0
877.0, 29.0, 201.0
878.0, 28.0, 195.0
879.0, 19.0, 209.0
880.0, 19.0, 209.0
881.0, 28.0, 210.0
882.0, 23.0, 202.0
883.0, 23.0, 202.0
884.0, 27.0, 215.0
885.0, 25.0, 192.0
886.0, 27.0, 202.0
887.0, 27.0, 202.0
888.0, 28.0, 206.0
889.0, 28.0, 206.0
890.0, 25.0, 207.0
891.0, 28.0, 205.0
892.0, 28.0, 205.0
893.0, 25.0, 212.0
894.0, 24.0, 210.0
895.0, 20.0, 210.0
896.0, 20.0, 210.0
897.0, 23.0, 217.0
898.0, 23.0, 217.0
899.0, 12.0, 229.0
900.0, 17.0, 225.0
901.0, 17.0, 225.0
902.0, 26.0, 209.0
903.0, 28.0, 186.0
904.0, 37.0, 183.0
905.0, 34.0, 187.0
906.0, 34.0, 187.0
907.0, 28.0, 188.0
908.0, 27.0, 202.0
909.0, 17.0, 222.0
910.0, 13.0, 213.0
911.0, 13.0, 213.0
912.0, 24.0, 200.0
913.0, 24.0, 200.0
914.0, 25.0, 192.0
915.0, 23.0, 198.0
916.0, 25.0, 212.0
917.0, 27.0, 221.0
918.0, 27.0, 221.0
919.0, 21.0, 217.0
920.0, 17.0, 223.0
921.0, 17.0, 223.0
922.0, 21.0, 219.0
923.0, 18.0, 205.0
924.0, 18.0, 205.0
925.0, 26.0, 202.0
926.0, 26.0, 202.0
927.0, 24.0, 206.0
928.0, 24.0, 206.0
929.0, 30.0, 194.0
930.0, 30.0, 194.0
931.0, 33.0, 200.0
932.0, 29.0, 207.0
933.0, 23.0, 211.0
934.0, 21.0, 227.0
935.0, 18.0, 216.0
936.0, 18.0, 216.0
937.0, 22.0, 208.0
938.0, 22.0, 203.0
939.0, 25.0, 202.0
940.0, 25.0, 202.0
941.0, 25.0, 209.0
942.0, 21.0, 213.0
943.0, 25.0, 214.0
944.0, 26.0, 207.0
945.0, 26.0, 207.0
946.0, 27.0, 208.0
947.0, 27.0, 208.0
948.0, 24.0, 202.0
949.0, 21.0, 216.0
950.0, 24.0, 208.0
951.0, 25.0, 198.0
952.0, 25.0, 198.0
953.0, 27.0, 192.0
954.0, 23.0, 194.0
955.0, 23.0, 207.0
956.0, 25.0, 206.0
957.0, 24.0, 201.0
958.0, 24.0, 201.0
959.0, 20.0, 219.0
960.0, 20.0, 219.0
961.0, 16.0, 214.0
962.0, 16.0, 214.0
963.0, 30.0, 197.0
964.0, 30.0, 197.0
965.0, 28.0, 205.0
966.0, 23.0, 214.0
967.0, 23.0, 214.0
968.0, 20.0, 220.0
969.0, 23.0, 216.0
970.0, 17.0, 210.0
971.0, 23.0, 211.0
972.0, 24.0, 205.0
973.0, 33.0, 193.0
974.0, 33.0, 193.0
975.0, 30.0, 210.0
976.0, 30.0, 210.0
977.0, 20.0, 225.0
978.0, 16.0, 228.0
979.0, 16.0, 228.0
980.0, 21.0, 220.0
981.0, 22.0, 207.0
982.0, 21.0, 205.0
983.0, 21.0, 218.0
984.0, 21.0, 218.0
985.0, 20.0, 210.0
986.0, 25.0, 204.0
987.0, 25.0, 204.0
988.0, 24.0, 207.0
989.0, 23.0, 201.0
990.0, 26.0, 202.0
991.0, 27.0, 194.0
992.0, 30.0, 201.0
993.0, 30.0, 201.0
994.0, 25.0, 207.0
995.0, 25.0, 208.0
996.0, 25.0, 208.0
