"tick", "Number of grass tile", "Number of rabbits"
118.0, 1086.0, 9.0
119.0, 1102.0, 9.0
120.0, 1102.0, 9.0
121.0, 1110.0, 9.0
122.0, 1121.0, 11.0
123.0, 1130.0, 11.0
124.0, 1130.0, 11.0
125.0, 1147.0, 10.0
126.0, 1147.0, 10.0
127.0, 1155.0, 10.0
128.0, 1169.0, 10.0
129.0, 1169.0, 10.0
130.0, 1176.0, 11.0
131.0, 1180.0, 12.0
132.0, 1191.0, 13.0
133.0, 1197.0, 13.0
134.0, 1197.0, 13.0
135.0, 1209.0, 15.0
136.0, 1209.0, 15.0
137.0, 1220.0, 16.0
138.0, 1226.0, 17.0
139.0, 1226.0, 17.0
140.0, 1229.0, 18.0
141.0, 1233.0, 18.0
142.0, 1233.0, 18.0
143.0, 1236.0, 21.0
144.0, 1241.0, 24.0
145.0, 1241.0, 24.0
146.0, 1237.0, 28.0
147.0, 1237.0, 28.0
148.0, 1241.0, 30.0
149.0, 1236.0, 30.0
150.0, 1235.0, 34.0
151.0, 1235.0, 34.0
152.0, 1225.0, 36.0
153.0, 1220.0, 39.0
154.0, 1212.0, 44.0
155.0, 1212.0, 44.0
156.0, 1200.0, 46.0
157.0, 1195.0, 55.0
158.0, 1186.0, 56.0
159.0, 1175.0, 57.0
160.0, 1159.0, 63.0
161.0, 1159.0, 63.0
162.0, 1135.0, 74.0
163.0, 1125.0, 75.0
164.0, 1116.0, 74.0
165.0, 1116.0, 74.0
166.0, 1106.0, 75.0
167.0, 1085.0, 80.0
168.0, 1074.0, 82.0
169.0, 1059.0, 85.0
170.0, 1046.0, 88.0
171.0, 1046.0, 88.0
172.0, 1029.0, 92.0
173.0, 1009.0, 91.0
174.0, 978.0, 94.0
175.0, 978.0, 94.0
176.0, 965.0, 101.0
177.0, 926.0, 105.0
178.0, 906.0, 111.0
179.0, 906.0, 111.0
180.0, 880.0, 113.0
181.0, 838.0, 122.0
182.0, 838.0, 122.0
183.0, 797.0, 125.0
184.0, 797.0, 125.0
185.0, 756.0, 133.0
186.0, 756.0, 133.0
187.0, 710.0, 133.0
188.0, 685.0, 135.0
189.0, 669.0, 138.0
190.0, 646.0, 140.0
191.0, 646.0, 140.0
192.0, 621.0, 139.0
193.0, 602.0, 140.0
194.0, 548.0, 141.0
195.0, 548.0, 141.0
196.0, 521.0, 145.0
197.0, 505.0, 145.0
198.0, 466.0, 148.0
199.0, 451.0, 146.0
200.0, 431.0, 146.0
201.0, 418.0, 142.0
202.0, 403.0, 142.0
203.0, 386.0, 143.0
204.0, 386.0, 143.0
205.0, 357.0, 141.0
206.0, 357.0, 141.0
207.0, 343.0, 145.0
208.0, 325.0, 131.0
209.0, 325.0, 131.0
210.0, 322.0, 126.0
211.0, 310.0, 120.0
212.0, 302.0, 112.0
213.0, 295.0, 108.0
214.0, 289.0, 104.0
215.0, 284.0, 96.0
216.0, 284.0, 96.0
217.0, 268.0, 90.0
218.0, 264.0, 87.0
219.0, 262.0, 84.0
220.0, 262.0, 84.0
221.0, 261.0, 79.0
222.0, 255.0, 77.0
223.0, 253.0, 73.0
224.0, 253.0, 73.0
225.0, 262.0, 72.0
226.0, 267.0, 64.0
227.0, 267.0, 64.0
228.0, 267.0, 59.0
229.0, 269.0, 60.0
230.0, 269.0, 60.0
231.0, 272.0, 55.0
232.0, 272.0, 55.0
233.0, 281.0, 48.0
234.0, 281.0, 48.0
235.0, 286.0, 44.0
236.0, 291.0, 44.0
237.0, 291.0, 44.0
238.0, 297.0, 40.0
239.0, 297.0, 40.0
240.0, 310.0, 38.0
241.0, 316.0, 38.0
242.0, 316.0, 38.0
243.0, 323.0, 36.0
244.0, 323.0, 36.0
245.0, 335.0, 32.0
246.0, 335.0, 32.0
247.0, 345.0, 32.0
248.0, 348.0, 29.0
249.0, 354.0, 29.0
250.0, 363.0, 28.0
251.0, 363.0, 28.0
252.0, 371.0, 26.0
253.0, 378.0, 24.0
254.0, 385.0, 21.0
255.0, 389.0, 20.0
256.0, 402.0, 19.0
257.0, 402.0, 19.0
258.0, 409.0, 18.0
259.0, 423.0, 17.0
260.0, 423.0, 17.0
261.0, 430.0, 16.0
262.0, 446.0, 17.0
263.0, 454.0, 16.0
264.0, 454.0, 16.0
265.0, 463.0, 17.0
266.0, 470.0, 17.0
267.0, 476.0, 17.0
268.0, 476.0, 17.0
269.0, 493.0, 17.0
270.0, 501.0, 16.0
271.0, 510.0, 16.0
272.0, 510.0, 16.0
273.0, 514.0, 16.0
274.0, 525.0, 13.0
275.0, 530.0, 14.0
276.0, 530.0, 14.0
277.0, 537.0, 15.0
278.0, 551.0, 18.0
279.0, 551.0, 18.0
280.0, 567.0, 17.0
281.0, 576.0, 16.0
282.0, 576.0, 16.0
283.0, 580.0, 16.0
284.0, 585.0, 15.0
285.0, 597.0, 16.0
286.0, 597.0, 16.0
287.0, 604.0, 16.0
288.0, 611.0, 16.0
289.0, 628.0, 16.0
290.0, 628.0, 16.0
291.0, 637.0, 15.0
292.0, 637.0, 15.0
293.0, 648.0, 16.0
294.0, 648.0, 16.0
295.0, 654.0, 17.0
296.0, 667.0, 16.0
297.0, 674.0, 17.0
298.0, 680.0, 15.0
299.0, 680.0, 15.0
300.0, 683.0, 15.0
301.0, 695.0, 16.0
302.0, 695.0, 16.0
303.0, 701.0, 17.0
304.0, 703.0, 17.0
305.0, 706.0, 18.0
306.0, 718.0, 19.0
307.0, 718.0, 19.0
308.0, 727.0, 20.0
309.0, 731.0, 20.0
310.0, 731.0, 20.0
311.0, 739.0, 20.0
312.0, 753.0, 20.0
313.0, 758.0, 21.0
314.0, 758.0, 21.0
315.0, 765.0, 20.0
316.0, 773.0, 20.0
317.0, 780.0, 21.0
318.0, 780.0, 21.0
319.0, 784.0, 22.0
320.0, 792.0, 22.0
321.0, 796.0, 22.0
322.0, 800.0, 22.0
323.0, 800.0, 22.0
324.0, 805.0, 26.0
325.0, 806.0, 27.0
326.0, 806.0, 27.0
327.0, 809.0, 30.0
328.0, 811.0, 29.0
329.0, 811.0, 29.0
330.0, 815.0, 30.0
331.0, 815.0, 30.0
332.0, 820.0, 32.0
333.0, 820.0, 32.0
334.0, 820.0, 36.0
335.0, 818.0, 36.0
336.0, 813.0, 37.0
337.0, 813.0, 37.0
338.0, 814.0, 38.0
339.0, 814.0, 38.0
340.0, 818.0, 39.0
341.0, 818.0, 39.0
342.0, 816.0, 41.0
343.0, 817.0, 45.0
344.0, 811.0, 45.0
345.0, 809.0, 45.0
346.0, 809.0, 48.0
347.0, 808.0, 47.0
348.0, 802.0, 49.0
349.0, 796.0, 48.0
350.0, 796.0, 48.0
351.0, 789.0, 51.0
352.0, 781.0, 53.0
353.0, 767.0, 57.0
354.0, 767.0, 57.0
355.0, 751.0, 63.0
356.0, 738.0, 65.0
357.0, 738.0, 65.0
358.0, 723.0, 74.0
359.0, 711.0, 77.0
360.0, 707.0, 78.0
361.0, 699.0, 78.0
362.0, 699.0, 78.0
363.0, 685.0, 79.0
364.0, 685.0, 79.0
365.0, 675.0, 80.0
366.0, 660.0, 83.0
367.0, 652.0, 84.0
368.0, 652.0, 84.0
369.0, 646.0, 86.0
370.0, 625.0, 88.0
371.0, 625.0, 88.0
372.0, 620.0, 86.0
373.0, 616.0, 87.0
374.0, 599.0, 80.0
375.0, 599.0, 80.0
376.0, 587.0, 78.0
377.0, 578.0, 80.0
378.0, 573.0, 79.0
379.0, 568.0, 76.0
380.0, 568.0, 76.0
381.0, 549.0, 82.0
382.0, 549.0, 82.0
383.0, 542.0, 82.0
384.0, 526.0, 84.0
385.0, 519.0, 85.0
386.0, 505.0, 85.0
387.0, 496.0, 86.0
388.0, 496.0, 86.0
389.0, 488.0, 86.0
390.0, 467.0, 87.0
391.0, 459.0, 87.0
392.0, 459.0, 87.0
393.0, 452.0, 91.0
394.0, 452.0, 91.0
395.0, 447.0, 90.0
396.0, 443.0, 88.0
397.0, 441.0, 85.0
398.0, 433.0, 83.0
399.0, 433.0, 83.0
400.0, 428.0, 79.0
401.0, 422.0, 77.0
402.0, 420.0, 72.0
403.0, 415.0, 70.0
404.0, 416.0, 68.0
405.0, 408.0, 67.0
406.0, 408.0, 67.0
407.0, 409.0, 64.0
408.0, 408.0, 62.0
409.0, 408.0, 62.0
410.0, 411.0, 60.0
411.0, 414.0, 54.0
412.0, 414.0, 54.0
413.0, 415.0, 53.0
414.0, 413.0, 51.0
415.0, 418.0, 52.0
416.0, 418.0, 51.0
417.0, 418.0, 51.0
418.0, 420.0, 50.0
419.0, 420.0, 49.0
420.0, 421.0, 45.0
421.0, 425.0, 42.0
422.0, 424.0, 41.0
423.0, 424.0, 41.0
424.0, 428.0, 39.0
425.0, 429.0, 39.0
426.0, 434.0, 40.0
427.0, 444.0, 40.0
428.0, 447.0, 40.0
429.0, 447.0, 40.0
430.0, 447.0, 40.0
431.0, 456.0, 41.0
432.0, 456.0, 41.0
433.0, 467.0, 38.0
434.0, 467.0, 38.0
435.0, 472.0, 36.0
436.0, 474.0, 36.0
437.0, 474.0, 36.0
438.0, 479.0, 35.0
439.0, 479.0, 35.0
440.0, 486.0, 35.0
441.0, 498.0, 33.0
442.0, 498.0, 33.0
443.0, 504.0, 31.0
444.0, 504.0, 31.0
445.0, 503.0, 30.0
446.0, 506.0, 31.0
447.0, 510.0, 31.0
448.0, 522.0, 31.0
449.0, 522.0, 31.0
450.0, 529.0, 30.0
451.0, 531.0, 31.0
452.0, 535.0, 30.0
453.0, 541.0, 30.0
454.0, 541.0, 30.0
455.0, 550.0, 30.0
456.0, 550.0, 30.0
457.0, 555.0, 30.0
458.0, 566.0, 26.0
459.0, 572.0, 25.0
460.0, 581.0, 24.0
461.0, 581.0, 24.0
462.0, 597.0, 24.0
463.0, 602.0, 22.0
464.0, 602.0, 22.0
465.0, 616.0, 20.0
466.0, 622.0, 17.0
467.0, 622.0, 17.0
468.0, 630.0, 17.0
469.0, 639.0, 17.0
470.0, 655.0, 15.0
471.0, 655.0, 15.0
472.0, 664.0, 14.0
473.0, 673.0, 14.0
474.0, 678.0, 13.0
475.0, 693.0, 13.0
476.0, 693.0, 13.0
477.0, 708.0, 14.0
478.0, 715.0, 12.0
479.0, 722.0, 12.0
480.0, 722.0, 12.0
481.0, 728.0, 11.0
482.0, 741.0, 10.0
483.0, 747.0, 10.0
484.0, 756.0, 11.0
485.0, 763.0, 11.0
486.0, 768.0, 12.0
487.0, 768.0, 12.0
488.0, 775.0, 13.0
489.0, 788.0, 12.0
490.0, 788.0, 12.0
491.0, 792.0, 12.0
492.0, 798.0, 13.0
493.0, 806.0, 15.0
494.0, 806.0, 15.0
495.0, 813.0, 17.0
496.0, 818.0, 20.0
497.0, 818.0, 20.0
498.0, 828.0, 22.0
499.0, 831.0, 23.0
500.0, 833.0, 23.0
501.0, 837.0, 22.0
502.0, 837.0, 22.0
503.0, 841.0, 26.0
504.0, 845.0, 27.0
505.0, 848.0, 27.0
506.0, 848.0, 27.0
507.0, 853.0, 26.0
508.0, 865.0, 26.0
509.0, 870.0, 25.0
510.0, 873.0, 24.0
511.0, 877.0, 26.0
512.0, 879.0, 26.0
513.0, 879.0, 26.0
514.0, 881.0, 28.0
515.0, 879.0, 28.0
516.0, 879.0, 28.0
517.0, 885.0, 31.0
518.0, 885.0, 31.0
519.0, 888.0, 32.0
520.0, 889.0, 33.0
521.0, 889.0, 33.0
522.0, 890.0, 36.0
523.0, 890.0, 39.0
524.0, 893.0, 41.0
525.0, 886.0, 41.0
526.0, 884.0, 43.0
527.0, 884.0, 45.0
528.0, 882.0, 46.0
529.0, 872.0, 48.0
530.0, 847.0, 51.0
531.0, 847.0, 51.0
532.0, 837.0, 57.0
533.0, 831.0, 58.0
534.0, 815.0, 67.0
535.0, 808.0, 67.0
536.0, 808.0, 67.0
537.0, 795.0, 71.0
538.0, 764.0, 78.0
539.0, 764.0, 78.0
540.0, 754.0, 81.0
541.0, 742.0, 81.0
542.0, 723.0, 87.0
543.0, 706.0, 88.0
544.0, 694.0, 90.0
545.0, 694.0, 90.0
546.0, 680.0, 89.0
547.0, 645.0, 97.0
548.0, 633.0, 97.0
549.0, 614.0, 102.0
550.0, 595.0, 107.0
551.0, 580.0, 109.0
552.0, 580.0, 109.0
553.0, 550.0, 113.0
554.0, 532.0, 113.0
555.0, 514.0, 113.0
556.0, 514.0, 113.0
557.0, 504.0, 116.0
558.0, 483.0, 114.0
559.0, 483.0, 114.0
560.0, 462.0, 114.0
561.0, 462.0, 114.0
562.0, 443.0, 108.0
563.0, 443.0, 108.0
564.0, 431.0, 110.0
565.0, 422.0, 110.0
566.0, 412.0, 104.0
567.0, 407.0, 104.0
568.0, 397.0, 103.0
569.0, 397.0, 103.0
570.0, 381.0, 101.0
571.0, 375.0, 103.0
572.0, 375.0, 103.0
573.0, 367.0, 94.0
574.0, 367.0, 94.0
575.0, 363.0, 89.0
576.0, 361.0, 85.0
577.0, 361.0, 85.0
578.0, 356.0, 82.0
579.0, 356.0, 78.0
580.0, 353.0, 70.0
581.0, 357.0, 66.0
582.0, 357.0, 58.0
583.0, 357.0, 58.0
584.0, 359.0, 58.0
585.0, 356.0, 54.0
586.0, 362.0, 53.0
587.0, 364.0, 51.0
588.0, 366.0, 51.0
589.0, 366.0, 51.0
590.0, 366.0, 48.0
591.0, 368.0, 48.0
592.0, 371.0, 48.0
593.0, 371.0, 48.0
594.0, 375.0, 47.0
595.0, 377.0, 46.0
596.0, 388.0, 40.0
597.0, 395.0, 39.0
598.0, 400.0, 39.0
599.0, 406.0, 37.0
600.0, 406.0, 37.0
601.0, 413.0, 37.0
602.0, 413.0, 37.0
603.0, 412.0, 34.0
604.0, 412.0, 34.0
605.0, 416.0, 35.0
606.0, 416.0, 35.0
607.0, 422.0, 32.0
608.0, 422.0, 32.0
609.0, 433.0, 30.0
610.0, 433.0, 30.0
611.0, 440.0, 29.0
612.0, 442.0, 29.0
613.0, 454.0, 26.0
614.0, 462.0, 26.0
615.0, 470.0, 26.0
616.0, 473.0, 26.0
617.0, 473.0, 26.0
618.0, 480.0, 24.0
619.0, 493.0, 23.0
620.0, 493.0, 23.0
621.0, 500.0, 23.0
622.0, 504.0, 23.0
623.0, 504.0, 23.0
624.0, 519.0, 23.0
625.0, 519.0, 23.0
626.0, 527.0, 22.0
627.0, 534.0, 20.0
628.0, 542.0, 21.0
629.0, 545.0, 20.0
630.0, 551.0, 19.0
631.0, 564.0, 19.0
632.0, 571.0, 19.0
633.0, 579.0, 20.0
634.0, 579.0, 20.0
635.0, 592.0, 19.0
636.0, 592.0, 19.0
637.0, 600.0, 14.0
638.0, 616.0, 15.0
639.0, 616.0, 15.0
640.0, 631.0, 14.0
641.0, 640.0, 13.0
642.0, 640.0, 13.0
643.0, 658.0, 12.0
644.0, 666.0, 12.0
645.0, 666.0, 12.0
646.0, 671.0, 12.0
647.0, 678.0, 12.0
648.0, 684.0, 13.0
649.0, 701.0, 12.0
650.0, 701.0, 12.0
651.0, 706.0, 13.0
652.0, 713.0, 13.0
653.0, 725.0, 14.0
654.0, 725.0, 14.0
655.0, 733.0, 14.0
656.0, 745.0, 13.0
657.0, 745.0, 13.0
658.0, 761.0, 13.0
659.0, 767.0, 13.0
660.0, 775.0, 14.0
661.0, 775.0, 14.0
662.0, 781.0, 14.0
663.0, 792.0, 14.0
664.0, 792.0, 14.0
665.0, 807.0, 15.0
666.0, 807.0, 15.0
667.0, 817.0, 14.0
668.0, 828.0, 14.0
669.0, 835.0, 14.0
670.0, 835.0, 14.0
671.0, 852.0, 14.0
672.0, 852.0, 14.0
673.0, 864.0, 14.0
674.0, 872.0, 16.0
675.0, 872.0, 16.0
676.0, 878.0, 15.0
677.0, 890.0, 14.0
678.0, 890.0, 14.0
679.0, 896.0, 15.0
680.0, 910.0, 15.0
681.0, 910.0, 15.0
682.0, 917.0, 15.0
683.0, 920.0, 16.0
684.0, 926.0, 17.0
685.0, 935.0, 18.0
686.0, 935.0, 18.0
687.0, 942.0, 20.0
688.0, 942.0, 20.0
689.0, 946.0, 21.0
690.0, 945.0, 23.0
691.0, 956.0, 24.0
692.0, 956.0, 24.0
693.0, 955.0, 26.0
694.0, 952.0, 27.0
695.0, 948.0, 31.0
696.0, 941.0, 34.0
697.0, 944.0, 37.0
698.0, 939.0, 38.0
699.0, 936.0, 42.0
700.0, 936.0, 42.0
701.0, 936.0, 42.0
702.0, 936.0, 42.0
703.0, 934.0, 42.0
704.0, 934.0, 42.0
705.0, 933.0, 45.0
706.0, 929.0, 47.0
707.0, 927.0, 49.0
708.0, 927.0, 49.0
709.0, 921.0, 50.0
710.0, 921.0, 50.0
711.0, 916.0, 52.0
712.0, 897.0, 54.0
713.0, 887.0, 58.0
714.0, 887.0, 58.0
715.0, 883.0, 61.0
716.0, 866.0, 61.0
717.0, 866.0, 61.0
718.0, 859.0, 63.0
719.0, 841.0, 68.0
720.0, 841.0, 68.0
721.0, 832.0, 72.0
722.0, 819.0, 75.0
723.0, 798.0, 79.0
724.0, 798.0, 79.0
725.0, 785.0, 79.0
726.0, 777.0, 81.0
727.0, 758.0, 82.0
728.0, 758.0, 82.0
729.0, 739.0, 88.0
730.0, 734.0, 86.0
731.0, 734.0, 86.0
732.0, 727.0, 86.0
733.0, 717.0, 87.0
734.0, 712.0, 82.0
735.0, 712.0, 82.0
736.0, 698.0, 82.0
737.0, 686.0, 83.0
738.0, 678.0, 84.0
739.0, 668.0, 86.0
740.0, 647.0, 84.0
741.0, 647.0, 84.0
742.0, 623.0, 96.0
743.0, 615.0, 94.0
744.0, 608.0, 92.0
745.0, 608.0, 92.0
746.0, 582.0, 96.0
747.0, 582.0, 96.0
748.0, 564.0, 93.0
749.0, 564.0, 93.0
750.0, 553.0, 95.0
751.0, 528.0, 98.0
752.0, 528.0, 98.0
753.0, 522.0, 97.0
754.0, 514.0, 100.0
755.0, 509.0, 91.0
756.0, 504.0, 87.0
757.0, 496.0, 83.0
758.0, 496.0, 83.0
759.0, 482.0, 84.0
760.0, 482.0, 84.0
761.0, 479.0, 84.0
762.0, 470.0, 82.0
763.0, 466.0, 84.0
764.0, 458.0, 83.0
765.0, 447.0, 81.0
766.0, 447.0, 81.0
767.0, 443.0, 78.0
768.0, 448.0, 76.0
769.0, 448.0, 76.0
770.0, 435.0, 72.0
771.0, 429.0, 71.0
772.0, 429.0, 71.0
773.0, 423.0, 72.0
774.0, 419.0, 71.0
775.0, 411.0, 65.0
776.0, 411.0, 65.0
777.0, 405.0, 67.0
778.0, 405.0, 65.0
779.0, 407.0, 65.0
780.0, 405.0, 64.0
781.0, 403.0, 62.0
782.0, 396.0, 64.0
783.0, 396.0, 64.0
784.0, 391.0, 64.0
785.0, 393.0, 61.0
786.0, 396.0, 55.0
787.0, 399.0, 55.0
788.0, 402.0, 53.0
789.0, 402.0, 53.0
790.0, 407.0, 55.0
791.0, 407.0, 52.0
792.0, 412.0, 50.0
793.0, 412.0, 50.0
794.0, 417.0, 46.0
795.0, 417.0, 46.0
796.0, 425.0, 44.0
797.0, 425.0, 44.0
798.0, 433.0, 42.0
799.0, 433.0, 42.0
800.0, 442.0, 39.0
801.0, 457.0, 35.0
802.0, 462.0, 32.0
803.0, 462.0, 32.0
804.0, 463.0, 33.0
805.0, 468.0, 31.0
806.0, 480.0, 28.0
807.0, 488.0, 26.0
808.0, 493.0, 26.0
809.0, 497.0, 24.0
810.0, 497.0, 24.0
811.0, 503.0, 22.0
812.0, 503.0, 22.0
813.0, 508.0, 23.0
814.0, 515.0, 24.0
815.0, 523.0, 24.0
816.0, 528.0, 24.0
817.0, 541.0, 24.0
818.0, 541.0, 24.0
819.0, 544.0, 21.0
820.0, 552.0, 21.0
821.0, 566.0, 22.0
822.0, 566.0, 22.0
823.0, 571.0, 20.0
824.0, 576.0, 20.0
825.0, 579.0, 21.0
826.0, 589.0, 20.0
827.0, 589.0, 20.0
828.0, 595.0, 20.0
829.0, 602.0, 22.0
830.0, 602.0, 22.0
831.0, 612.0, 22.0
832.0, 612.0, 22.0
833.0, 613.0, 23.0
834.0, 626.0, 22.0
835.0, 628.0, 21.0
836.0, 628.0, 21.0
837.0, 637.0, 22.0
838.0, 642.0, 21.0
839.0, 649.0, 21.0
840.0, 652.0, 21.0
841.0, 665.0, 21.0
842.0, 673.0, 21.0
843.0, 673.0, 21.0
844.0, 676.0, 21.0
845.0, 676.0, 21.0
846.0, 682.0, 22.0
847.0, 691.0, 24.0
848.0, 691.0, 24.0
849.0, 701.0, 23.0
850.0, 703.0, 22.0
851.0, 709.0, 23.0
852.0, 712.0, 22.0
853.0, 712.0, 22.0
854.0, 720.0, 24.0
855.0, 720.0, 24.0
856.0, 723.0, 26.0
857.0, 731.0, 27.0
858.0, 731.0, 27.0
859.0, 734.0, 28.0
860.0, 734.0, 28.0
861.0, 739.0, 30.0
862.0, 739.0, 31.0
863.0, 739.0, 31.0
864.0, 739.0, 32.0
865.0, 743.0, 34.0
866.0, 745.0, 37.0
867.0, 745.0, 37.0
868.0, 745.0, 39.0
869.0, 749.0, 40.0
870.0, 747.0, 38.0
871.0, 747.0, 38.0
872.0, 752.0, 37.0
873.0, 749.0, 37.0
874.0, 748.0, 39.0
875.0, 748.0, 39.0
876.0, 745.0, 40.0
877.0, 741.0, 42.0
878.0, 740.0, 40.0
879.0, 727.0, 45.0
880.0, 727.0, 45.0
881.0, 718.0, 50.0
882.0, 714.0, 49.0
883.0, 714.0, 49.0
884.0, 709.0, 51.0
885.0, 692.0, 58.0
886.0, 686.0, 59.0
887.0, 686.0, 59.0
888.0, 679.0, 60.0
889.0, 679.0, 60.0
890.0, 673.0, 62.0
891.0, 663.0, 62.0
892.0, 663.0, 62.0
893.0, 658.0, 67.0
894.0, 650.0, 69.0
895.0, 647.0, 68.0
896.0, 647.0, 68.0
897.0, 631.0, 68.0
898.0, 631.0, 68.0
899.0, 618.0, 67.0
900.0, 607.0, 68.0
901.0, 607.0, 68.0
902.0, 597.0, 69.0
903.0, 585.0, 71.0
904.0, 572.0, 74.0
905.0, 562.0, 79.0
906.0, 562.0, 79.0
907.0, 560.0, 81.0
908.0, 550.0, 81.0
909.0, 546.0, 82.0
910.0, 531.0, 79.0
911.0, 531.0, 79.0
912.0, 510.0, 80.0
913.0, 510.0, 80.0
914.0, 506.0, 81.0
915.0, 481.0, 78.0
916.0, 477.0, 81.0
917.0, 475.0, 80.0
918.0, 475.0, 80.0
919.0, 471.0, 83.0
920.0, 467.0, 84.0
921.0, 467.0, 84.0
922.0, 463.0, 84.0
923.0, 453.0, 81.0
924.0, 453.0, 81.0
925.0, 438.0, 82.0
926.0, 438.0, 82.0
927.0, 423.0, 78.0
928.0, 423.0, 78.0
929.0, 409.0, 76.0
930.0, 409.0, 76.0
931.0, 411.0, 76.0
932.0, 411.0, 76.0
933.0, 407.0, 74.0
934.0, 406.0, 74.0
935.0, 408.0, 74.0
936.0, 408.0, 74.0
937.0, 402.0, 70.0
938.0, 401.0, 69.0
939.0, 400.0, 70.0
940.0, 400.0, 70.0
941.0, 399.0, 68.0
942.0, 395.0, 66.0
943.0, 389.0, 61.0
944.0, 391.0, 57.0
945.0, 391.0, 57.0
946.0, 395.0, 52.0
947.0, 395.0, 52.0
948.0, 398.0, 49.0
949.0, 405.0, 46.0
950.0, 408.0, 44.0
951.0, 412.0, 44.0
952.0, 412.0, 44.0
953.0, 414.0, 45.0
954.0, 419.0, 44.0
955.0, 423.0, 42.0
956.0, 429.0, 41.0
957.0, 427.0, 38.0
958.0, 427.0, 38.0
959.0, 432.0, 40.0
960.0, 432.0, 40.0
961.0, 434.0, 39.0
962.0, 434.0, 39.0
963.0, 437.0, 39.0
964.0, 437.0, 39.0
965.0, 445.0, 38.0
966.0, 451.0, 38.0
967.0, 451.0, 38.0
968.0, 450.0, 38.0
969.0, 454.0, 37.0
970.0, 461.0, 37.0
971.0, 466.0, 34.0
972.0, 470.0, 32.0
973.0, 479.0, 29.0
974.0, 479.0, 29.0
975.0, 490.0, 29.0
976.0, 490.0, 29.0
977.0, 502.0, 27.0
978.0, 505.0, 26.0
979.0, 505.0, 26.0
980.0, 509.0, 25.0
981.0, 513.0, 25.0
982.0, 518.0, 24.0
983.0, 523.0, 25.0
984.0, 523.0, 25.0
985.0, 529.0, 24.0
986.0, 540.0, 27.0
987.0, 540.0, 27.0
988.0, 548.0, 27.0
989.0, 558.0, 27.0
990.0, 565.0, 26.0
991.0, 570.0, 26.0
